,precision,recall,f1-score,support
AppleiCloud,0.9888535031847133,1.0,0.9943955164131305,621.0
AppleiTunes,0.9652777777777778,0.9928571428571429,0.9788732394366197,140.0
Dropbox,0.991869918699187,0.991869918699187,0.991869918699187,1845.0
FTP_DATA,0.9375,0.9375,0.9375,32.0
Facebook,0.9577540106951872,0.8955,0.9255813953488372,2000.0
GMail,0.9707661290322581,0.963,0.9668674698795181,2000.0
Github,0.9963154016212233,1.0,0.9981543004798819,1352.0
GoogleDrive,0.9606060606060606,0.951,0.9557788944723618,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.9634846113719353,0.958484691229891,0.9609781477627471,1927.0
Instagram,0.9683081423695759,0.993,0.9804986423105406,2000.0
MS_OneDrive,0.9767687434002112,1.0,0.9882478632478633,925.0
NetFlix,0.9932659932659933,0.9577922077922078,0.9752066115702479,308.0
Skype,0.9799297541394882,0.9903651115618661,0.9851197982345523,1972.0
Snapchat,1.0,0.85,0.9189189189189189,40.0
SoundCloud,0.8,0.5555555555555556,0.6557377049180328,36.0
Spotify,0.9909326424870466,0.9986945169712794,0.9947984395318594,766.0
Steam,0.9838709677419355,0.9384615384615385,0.9606299212598426,130.0
TeamViewer,0.9910313901345291,0.9910313901345291,0.9910313901345291,223.0
Telegram,0.9895833333333334,1.0,0.9947643979057591,285.0
Twitter,0.9989754098360656,0.9948979591836735,0.9969325153374234,1960.0
WhatsApp,0.9258130081300813,0.9599578503688093,0.9425763062596999,1898.0
Wikipedia,1.0,1.0,1.0,272.0
YouTube,0.9591002044989775,0.9740394600207685,0.966512107161257,1926.0
eBay,0.970873786407767,0.9615384615384616,0.966183574879227,104.0
accuracy,0.9738792006586333,0.9738792006586333,0.9738792006586333,0.9738792006586333
macro avg,0.970435231549334,0.9542218321749962,0.9610862829664815,26722.0
weighted avg,0.9738705560184536,0.9738792006586333,0.9737005075112144,26722.0
