,precision,recall,f1-score,support
AppleiCloud,0.9920127795527156,1.0,0.9959903769045709,621.0
AppleiTunes,0.965034965034965,0.9857142857142858,0.9752650176678446,140.0
Dropbox,0.9913839526117394,0.9978319783197832,0.9945975148568341,1845.0
FTP_DATA,1.0,0.9375,0.967741935483871,32.0
Facebook,0.9696312364425163,0.894,0.9302809573361083,2000.0
GMail,0.970736629667003,0.962,0.9663485685585133,2000.0
Github,0.9963154016212233,1.0,0.9981543004798819,1352.0
GoogleDrive,0.9637096774193549,0.956,0.9598393574297188,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.9767441860465116,0.9590036325895174,0.9677926158680283,1927.0
Instagram,0.9670223084384093,0.997,0.9817823732151649,2000.0
MS_OneDrive,0.9903640256959315,1.0,0.9951586874663797,925.0
NetFlix,0.9933333333333333,0.9675324675324676,0.9802631578947368,308.0
Skype,0.9874055415617129,0.9939148073022313,0.9906494819307556,1972.0
Snapchat,1.0,0.875,0.9333333333333333,40.0
SoundCloud,0.8235294117647058,0.7777777777777778,0.7999999999999999,36.0
Spotify,0.9909443725743855,1.0,0.9954515919428201,766.0
Steam,0.991869918699187,0.9384615384615385,0.9644268774703556,130.0
TeamViewer,0.9954954954954955,0.9910313901345291,0.9932584269662922,223.0
Telegram,0.986159169550173,1.0,0.9930313588850175,285.0
Twitter,0.9959246051961284,0.9974489795918368,0.9966862095335202,1960.0
WhatsApp,0.9261306532663317,0.9710221285563752,0.9480452674897121,1898.0
Wikipedia,1.0,1.0,1.0,272.0
YouTube,0.9634146341463414,0.9844236760124611,0.9738058551617873,1926.0
eBay,1.0,0.9326923076923077,0.9651741293532339,104.0
accuracy,0.9771349449891475,0.9771349449891475,0.9771349449891475,0.9771349449891475
macro avg,0.9774864919247266,0.9647341987874044,0.9706830958091391,26722.0
weighted avg,0.9772808436315561,0.9771349449891475,0.9769984576974934,26722.0
