,precision,recall,f1-score,support
<<<<<<< HEAD
AppleiCloud,0.9936,1.0,0.9967897271268058,621.0
AppleiTunes,0.9645390070921985,0.9714285714285714,0.9679715302491102,140.0
Dropbox,0.9881783987103707,0.9967479674796748,0.9924446842957365,1845.0
FTP_DATA,1.0,0.9375,0.967741935483871,32.0
Facebook,0.976243093922652,0.8835,0.9275590551181103,2000.0
GMail,0.9724862431215607,0.972,0.9722430607651913,2000.0
Github,0.9933823529411765,0.9992603550295858,0.9963126843657817,1352.0
GoogleDrive,0.9675291730086251,0.9535,0.9604633593553261,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.9756484912652197,0.9564089257913856,0.9659329140461216,1927.0
Instagram,0.9674757281553398,0.9965,0.9817733990147783,2000.0
MS_OneDrive,0.9956942949407965,1.0,0.9978425026968716,925.0
NetFlix,1.0,0.9707792207792207,0.985172981878089,308.0
Skype,0.9843117408906883,0.9863083164300203,0.985309017223911,1972.0
Snapchat,1.0,0.875,0.9333333333333333,40.0
SoundCloud,0.76,0.5277777777777778,0.6229508196721312,36.0
Spotify,0.9883720930232558,0.9986945169712794,0.9935064935064936,766.0
Steam,0.9838709677419355,0.9384615384615385,0.9606299212598426,130.0
TeamViewer,1.0,0.9910313901345291,0.9954954954954954,223.0
Telegram,0.9726962457337884,1.0,0.986159169550173,285.0
Twitter,0.9944020356234097,0.996938775510204,0.9956687898089172,1960.0
WhatsApp,0.9183168316831684,0.9773445732349842,0.9469116896375702,1898.0
Wikipedia,0.9927007299270073,1.0,0.9963369963369962,272.0
YouTube,0.9551863041289023,0.9849428868120457,0.9698364008179958,1926.0
eBay,0.9789473684210527,0.8942307692307693,0.9346733668341709,104.0
accuracy,0.9759000074844697,0.9759000074844697,0.9759000074844697,0.9759000074844697
macro avg,0.9729432440132458,0.9523342234028636,0.961322373114913,26722.0
weighted avg,0.9761248486188253,0.9759000074844697,0.9756771543781385,26722.0
=======
AppleiCloud,0.9904,0.9967793880837359,0.9935794542536115,621.0
AppleiTunes,0.9852941176470589,0.9571428571428572,0.9710144927536232,140.0
Dropbox,0.9886547811993517,0.991869918699187,0.9902597402597402,1845.0
FTP_DATA,1.0,0.9375,0.967741935483871,32.0
Facebook,0.9882088714205502,0.88,0.9309706426871198,2000.0
GMail,0.9664197530864198,0.9785,0.9724223602484472,2000.0
Github,0.9970501474926253,1.0,0.9985228951255538,1352.0
GoogleDrive,0.9754350051177073,0.953,0.964087000505817,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.9787117903930131,0.9304618578100675,0.9539771215748871,1927.0
Instagram,0.9637681159420289,0.9975,0.9803439803439804,2000.0
MS_OneDrive,0.9956942949407965,1.0,0.9978425026968716,925.0
NetFlix,0.980327868852459,0.9707792207792207,0.9755301794453507,308.0
Skype,0.9828196058615463,0.9863083164300203,0.9845608706656542,1972.0
Snapchat,0.85,0.85,0.85,40.0
SoundCloud,0.6774193548387096,0.5833333333333334,0.626865671641791,36.0
Spotify,0.9871134020618557,1.0,0.993514915693904,766.0
Steam,0.984,0.9461538461538461,0.9647058823529412,130.0
TeamViewer,0.9910313901345291,0.9910313901345291,0.9910313901345291,223.0
Telegram,0.9895833333333334,1.0,0.9947643979057591,285.0
Twitter,0.9943820224719101,0.9933673469387755,0.9938744257274119,1960.0
WhatsApp,0.9130009775171065,0.9841938883034773,0.947261663286004,1898.0
Wikipedia,0.9963369963369964,1.0,0.998165137614679,272.0
YouTube,0.9339901477832512,0.9844236760124611,0.9585439838220424,1926.0
eBay,0.9797979797979798,0.9326923076923077,0.9556650246305419,104.0
accuracy,0.9742908464935259,0.9742908464935259,0.9742908464935259,0.9742908464935259
macro avg,0.9635775982491691,0.9538014939005528,0.9582098267541653,26722.0
weighted avg,0.974885058650517,0.9742908464935259,0.9741186972138941,26722.0
>>>>>>> ca5288db1a53e9b996ccddc312fa365f48a26477
