,precision,recall,f1-score,support
AppleiCloud,0.9920127795527156,1.0,0.9959903769045709,621.0
AppleiTunes,0.971830985915493,0.9857142857142858,0.9787234042553192,140.0
Dropbox,0.9919137466307277,0.997289972899729,0.9945945945945944,1845.0
FTP_DATA,0.967741935483871,0.9375,0.9523809523809523,32.0
Facebook,0.9791208791208791,0.891,0.9329842931937172,2000.0
GMail,0.9721941354903944,0.9615,0.9668174962292608,2000.0
Github,0.9955817378497791,1.0,0.9977859778597786,1352.0
GoogleDrive,0.9569784892446224,0.9565,0.9567391847961991,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.9767687434002112,0.9600415153087701,0.9683328971473438,1927.0
Instagram,0.9675072744907857,0.9975,0.9822747415066471,2000.0
MS_OneDrive,0.9914255091103966,1.0,0.9956942949407966,925.0
NetFlix,0.9933110367892977,0.9642857142857143,0.9785831960461285,308.0
Skype,0.984398590840463,0.9918864097363083,0.9881283152311189,1972.0
Snapchat,1.0,0.875,0.9333333333333333,40.0
SoundCloud,0.7931034482758621,0.6388888888888888,0.7076923076923076,36.0
Spotify,0.9896640826873385,1.0,0.9948051948051948,766.0
Steam,1.0,0.9384615384615385,0.9682539682539683,130.0
TeamViewer,1.0,0.9910313901345291,0.9954954954954954,223.0
Telegram,0.9827586206896551,1.0,0.9913043478260869,285.0
Twitter,0.9954198473282443,0.9979591836734694,0.9966878980891719,1960.0
WhatsApp,0.9245754245754245,0.9752370916754478,0.9492307692307692,1898.0
Wikipedia,1.0,1.0,1.0,272.0
YouTube,0.9629629629629629,0.9854620976116303,0.9740826276623042,1926.0
eBay,0.9896907216494846,0.9230769230769231,0.955223880597015,104.0
accuracy,0.9769852555946411,0.9769852555946411,0.9769852555946411,0.9769852555946411
macro avg,0.9751584380835443,0.9587334004586894,0.966205581922883,26722.0
weighted avg,0.9771884928707573,0.9769852555946411,0.9768152069515889,26722.0
