,precision,recall,f1-score,support
AppleiCloud,0.9904306220095693,1.0,0.9951923076923077,621.0
AppleiTunes,0.9784172661870504,0.9714285714285714,0.974910394265233,140.0
Dropbox,0.9929462832338578,0.991869918699187,0.992407809110629,1845.0
FTP_DATA,0.9696969696969697,1.0,0.9846153846153847,32.0
Facebook,0.9654614139233675,0.8945,0.9286270438619257,2000.0
GMail,0.9679802955665024,0.9825,0.9751861042183622,2000.0
Github,0.9963154016212233,1.0,0.9981543004798819,1352.0
GoogleDrive,0.9808884297520661,0.9495,0.9649390243902439,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.9684044233807267,0.9543331603528801,0.9613173026659696,1927.0
Instagram,0.9684466019417476,0.9975,0.9827586206896551,2000.0
MS_OneDrive,0.9967672413793104,1.0,0.9983810037776578,925.0
NetFlix,0.9867549668874173,0.9675324675324676,0.9770491803278688,308.0
Skype,0.980372420734776,0.9878296146044625,0.9840868906289467,1972.0
Snapchat,1.0,0.85,0.9189189189189189,40.0
SoundCloud,0.7575757575757576,0.6944444444444444,0.7246376811594203,36.0
Spotify,0.993514915693904,1.0,0.9967469095640858,766.0
Steam,1.0,0.9461538461538461,0.9723320158102766,130.0
TeamViewer,1.0,0.9910313901345291,0.9954954954954954,223.0
Telegram,0.9628378378378378,1.0,0.981067125645439,285.0
Twitter,0.9969246540235777,0.9923469387755102,0.9946305292763999,1960.0
WhatsApp,0.9263959390862944,0.9615384615384616,0.9436401240951395,1898.0
Wikipedia,1.0,1.0,1.0,272.0
YouTube,0.9534301452178268,0.9885773624091381,0.9706856997196024,1926.0
eBay,0.97,0.9326923076923077,0.9509803921568627,104.0
accuracy,0.9761993862734826,0.9761993862734826,0.9761993862734826,0.9761993862734826
macro avg,0.9721424634299912,0.9621511393506321,0.9666704103426282,26722.0
weighted avg,0.9763541692444637,0.9761993862734826,0.976062480026791,26722.0
