,precision,recall,f1-score,support
AppleiCloud,0.9936,1.0,0.9967897271268058,621.0
AppleiTunes,0.9855072463768116,0.9714285714285714,0.9784172661870504,140.0
Dropbox,0.993485342019544,0.991869918699187,0.9926769731489016,1845.0
FTP_DATA,0.9696969696969697,1.0,0.9846153846153847,32.0
Facebook,0.9670148433205058,0.8795,0.921183555904687,2000.0
GMail,0.9780163599182005,0.9565,0.9671385237613752,2000.0
Github,0.9955784819454679,0.9992603550295858,0.9974160206718345,1352.0
GoogleDrive,0.9647887323943662,0.959,0.9618856569709128,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.9467545638945233,0.9688635184224182,0.9576814567837906,1927.0
Instagram,0.9650993698497334,0.9955,0.9800639921240464,2000.0
MS_OneDrive,0.9935553168635876,1.0,0.9967672413793104,925.0
NetFlix,0.9731543624161074,0.9415584415584416,0.9570957095709572,308.0
Skype,0.9802831142568251,0.9832657200811359,0.9817721518987341,1972.0
Snapchat,0.9714285714285714,0.85,0.9066666666666667,40.0
SoundCloud,0.7333333333333333,0.6111111111111112,0.6666666666666666,36.0
Spotify,0.9896640826873385,1.0,0.9948051948051948,766.0
Steam,0.991869918699187,0.9384615384615385,0.9644268774703556,130.0
TeamViewer,0.9911111111111112,1.0,0.9955357142857144,223.0
Telegram,0.9726962457337884,1.0,0.986159169550173,285.0
Twitter,0.9984591679506933,0.9918367346938776,0.995136933708728,1960.0
WhatsApp,0.9107142857142857,0.9673340358271865,0.9381706693919263,1898.0
Wikipedia,0.9963369963369964,1.0,0.998165137614679,272.0
YouTube,0.9594455852156057,0.9704049844236761,0.9648941662364481,1926.0
eBay,0.9795918367346939,0.9230769230769231,0.9504950495049506,104.0
accuracy,0.9730184866402215,0.9730184866402215,0.9730184866402215,0.9730184866402215
macro avg,0.9680474335159299,0.9559588741125461,0.9613850362418118,26722.0
weighted avg,0.9732789788123654,0.9730184866402215,0.9728654721028476,26722.0
