,precision,recall,f1-score,support
AppleiCloud,0.9951923076923077,1.0,0.9975903614457832,621.0
AppleiTunes,0.9784172661870504,0.9714285714285714,0.974910394265233,140.0
Dropbox,0.991887506760411,0.9940379403794037,0.9929615592853275,1845.0
FTP_DATA,1.0,1.0,1.0,32.0
Facebook,0.9737130339539978,0.889,0.9294302143230528,2000.0
GMail,0.969261279127417,0.9775,0.9733632063729151,2000.0
Github,0.995575221238938,0.9985207100591716,0.9970457902511078,1352.0
GoogleDrive,0.9730691056910569,0.9575,0.9652217741935483,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.9716088328075709,0.9590036325895174,0.9652650822669103,1927.0
Instagram,0.9698296836982968,0.9965,0.9829839704069051,2000.0
MS_OneDrive,0.9978425026968716,1.0,0.9989200863930885,925.0
NetFlix,0.9738562091503268,0.9675324675324676,0.970684039087948,308.0
Skype,0.980352644836272,0.986815415821501,0.9835734142026789,1972.0
Snapchat,0.9714285714285714,0.85,0.9066666666666667,40.0
SoundCloud,0.8214285714285714,0.6388888888888888,0.7187499999999999,36.0
Spotify,0.9909443725743855,1.0,0.9954515919428201,766.0
Steam,1.0,0.9384615384615385,0.9682539682539683,130.0
TeamViewer,0.9954954954954955,0.9910313901345291,0.9932584269662922,223.0
Telegram,0.9693877551020408,1.0,0.9844559585492229,285.0
Twitter,0.9984623270117888,0.9938775510204082,0.996164663768857,1960.0
WhatsApp,0.9229229229229229,0.9715489989462592,0.946611909650924,1898.0
Wikipedia,0.9963369963369964,1.0,0.998165137614679,272.0
YouTube,0.9576185671039354,0.9854620976116303,0.9713408393039917,1926.0
eBay,0.9897959183673469,0.9326923076923077,0.9603960396039605,104.0
accuracy,0.9767607215028815,0.9767607215028815,0.9767607215028815,0.9767607215028815
macro avg,0.9753770836645027,0.9599920604226477,0.9668586037926353,26722.0
weighted avg,0.9769500595819871,0.9767607215028815,0.9765955999835061,26722.0
