,precision,recall,f1-score,support
AppleiCloud,0.9951923076923077,1.0,0.9975903614457832,621.0
AppleiTunes,0.9782608695652174,0.9642857142857143,0.9712230215827338,140.0
Dropbox,0.9929386203150462,0.9907859078590786,0.9918610960390667,1845.0
FTP_DATA,0.9696969696969697,1.0,0.9846153846153847,32.0
Facebook,0.9837625979843225,0.8785,0.9281563655573165,2000.0
GMail,0.9713862851504687,0.9845,0.977899180531413,2000.0
Github,0.9941176470588236,1.0,0.9970501474926253,1352.0
GoogleDrive,0.9800511508951406,0.958,0.9689001264222503,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.9675901725039205,0.9605604566683965,0.9640625000000002,1927.0
Instagram,0.968415937803693,0.9965,0.9822572695909316,2000.0
MS_OneDrive,0.9967672413793104,1.0,0.9983810037776578,925.0
NetFlix,0.9802631578947368,0.9675324675324676,0.9738562091503268,308.0
Skype,0.9817536746071972,0.9822515212981744,0.9820025348542457,1972.0
Snapchat,0.9714285714285714,0.85,0.9066666666666667,40.0
SoundCloud,0.8214285714285714,0.6388888888888888,0.7187499999999999,36.0
Spotify,0.9909443725743855,1.0,0.9954515919428201,766.0
Steam,1.0,0.9461538461538461,0.9723320158102766,130.0
TeamViewer,0.9954954954954955,0.9910313901345291,0.9932584269662922,223.0
Telegram,0.9628378378378378,1.0,0.981067125645439,285.0
Twitter,0.9959058341862845,0.9928571428571429,0.9943791517629024,1960.0
WhatsApp,0.911404796867352,0.9810326659641728,0.9449378330373003,1898.0
Wikipedia,0.9963369963369964,1.0,0.998165137614679,272.0
YouTube,0.9579533941236069,0.9818276220145379,0.9697435897435897,1926.0
eBay,0.9702970297029703,0.9423076923076923,0.9560975609756097,104.0
accuracy,0.9765361874111219,0.9765361874111219,0.9765361874111219,0.9765361874111219
macro avg,0.9733691813011691,0.9602806126385858,0.9659481720490125,26722.0
weighted avg,0.976962728658046,0.9765361874111219,0.9763643957446962,26722.0
