,precision,recall,f1-score,support
AppleiCloud,0.9936,1.0,0.9967897271268058,621.0
AppleiTunes,0.9787234042553191,0.9857142857142858,0.9822064056939502,140.0
Dropbox,0.9913700107874865,0.9962059620596206,0.9937821032711543,1845.0
FTP_DATA,0.9696969696969697,1.0,0.9846153846153847,32.0
Facebook,0.9806522940851299,0.887,0.9314780782357573,2000.0
GMail,0.9731075697211156,0.977,0.9750499001996007,2000.0
Github,0.9963126843657817,0.9992603550295858,0.9977843426883308,1352.0
GoogleDrive,0.9770875763747454,0.9595,0.9682139253279515,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.9737670514165793,0.9631551634665283,0.9684320375684843,1927.0
Instagram,0.9698443579766537,0.997,0.9832347140039448,2000.0
MS_OneDrive,0.9967672413793104,1.0,0.9983810037776578,925.0
NetFlix,0.9771241830065359,0.9707792207792207,0.9739413680781759,308.0
Skype,0.9828801611278952,0.9898580121703854,0.9863567458312278,1972.0
Snapchat,0.9714285714285714,0.85,0.9066666666666667,40.0
SoundCloud,0.84375,0.75,0.7941176470588235,36.0
Spotify,0.993514915693904,1.0,0.9967469095640858,766.0
Steam,1.0,0.9461538461538461,0.9723320158102766,130.0
TeamViewer,0.9954954954954955,0.9910313901345291,0.9932584269662922,223.0
Telegram,0.9693877551020408,1.0,0.9844559585492229,285.0
Twitter,0.9984639016897081,0.9948979591836735,0.9966777408637874,1960.0
WhatsApp,0.9201784828953892,0.9778714436248683,0.9481481481481482,1898.0
Wikipedia,0.9927007299270073,1.0,0.9963369963369962,272.0
YouTube,0.9599188229325215,0.9823468328141225,0.9710033358994098,1926.0
eBay,0.9897959183673469,0.9326923076923077,0.9603960396039605,104.0
accuracy,0.9780705037048125,0.9780705037048125,0.9780705037048125,0.9780705037048125
macro avg,0.9758227239090203,0.966018671152919,0.9704162248754438,26722.0
weighted avg,0.9783693786549111,0.9780705037048125,0.9779280246072987,26722.0
