,precision,recall,f1-score,support
AppleiCloud,0.9872408293460925,0.9967793880837359,0.9919871794871794,621.0
AppleiTunes,0.920863309352518,0.9142857142857143,0.917562724014337,140.0
Dropbox,0.985357917570499,0.9848238482384823,0.9850908105177555,1845.0
FTP_DATA,0.9696969696969697,1.0,0.9846153846153847,32.0
Facebook,0.9448818897637795,0.9,0.9218950064020487,2000.0
GMail,0.9699849924962481,0.9695,0.9697424356089024,2000.0
Github,0.9897435897435898,0.9992603550295858,0.9944792050055209,1352.0
GoogleDrive,0.9731266149870801,0.9415,0.9570520965692503,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.952934955050238,0.9351323300467047,0.9439497118910424,1927.0
Instagram,0.9659367396593674,0.9925,0.9790382244143033,2000.0
MS_OneDrive,0.9946178686759957,0.9989189189189189,0.9967637540453075,925.0
NetFlix,0.9965156794425087,0.9285714285714286,0.9613445378151261,308.0
Skype,0.9662468513853905,0.9726166328600405,0.9694212787465253,1972.0
Snapchat,0.9705882352941176,0.825,0.8918918918918919,40.0
SoundCloud,0.7142857142857143,0.5555555555555556,0.6250000000000001,36.0
Spotify,0.9909443725743855,1.0,0.9954515919428201,766.0
Steam,1.0,0.9384615384615385,0.9682539682539683,130.0
TeamViewer,0.9954954954954955,0.9910313901345291,0.9932584269662922,223.0
Telegram,0.9661016949152542,1.0,0.9827586206896551,285.0
Twitter,0.9923273657289002,0.9897959183673469,0.9910600255427843,1960.0
WhatsApp,0.9329491880565741,0.9383561643835616,0.9356448647228789,1898.0
Wikipedia,1.0,1.0,1.0,272.0
YouTube,0.9139105058365758,0.9755970924195223,0.9437468608739328,1926.0
eBay,0.9607843137254902,0.9423076923076923,0.9514563106796117,104.0
accuracy,0.9677793578324976,0.9677793578324976,0.9677793578324976,0.9677793578324976
macro avg,0.9621814037233114,0.9475997587065743,0.9540585964278607,26722.0
weighted avg,0.9679083816790627,0.9677793578324976,0.9676428364674354,26722.0
