,precision,recall,f1-score,support
AppleiCloud,0.9951923076923077,1.0,0.9975903614457832,621.0
AppleiTunes,1.0,0.9714285714285714,0.9855072463768115,140.0
Dropbox,0.9892299407646742,0.9956639566395664,0.9924365207995678,1845.0
FTP_DATA,1.0,1.0,1.0,32.0
Facebook,0.9698600645855759,0.901,0.9341627786417833,2000.0
GMail,0.9692917285785042,0.9785,0.973874098034337,2000.0
Github,0.9970501474926253,1.0,0.9985228951255538,1352.0
GoogleDrive,0.9720670391061452,0.957,0.964474678760393,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.9776119402985075,0.9517384535547483,0.9645017091769656,1927.0
Instagram,0.9693728731161886,0.997,0.9829923588858763,2000.0
MS_OneDrive,0.9924812030075187,0.9989189189189189,0.9956896551724138,925.0
NetFlix,0.9932885906040269,0.961038961038961,0.9768976897689768,308.0
Skype,0.9859225741578683,0.994421906693712,0.990154001514769,1972.0
Snapchat,1.0,0.85,0.9189189189189189,40.0
SoundCloud,0.7894736842105263,0.8333333333333334,0.8108108108108109,36.0
Spotify,0.9896640826873385,1.0,0.9948051948051948,766.0
Steam,1.0,0.9461538461538461,0.9723320158102766,130.0
TeamViewer,1.0,0.9910313901345291,0.9954954954954954,223.0
Telegram,0.9965034965034965,1.0,0.9982486865148862,285.0
Twitter,0.9974450689831375,0.9959183673469387,0.9966811335205514,1960.0
WhatsApp,0.9315762797769893,0.9683877766069547,0.9496254197881685,1898.0
Wikipedia,1.0,1.0,1.0,272.0
YouTube,0.9596570852244075,0.9880581516095535,0.973650550012791,1926.0
eBay,1.0,0.9519230769230769,0.9753694581280787,104.0
accuracy,0.9783324601451987,0.9783324601451987,0.9783324601451987,0.9783324601451987
macro avg,0.9790275242715936,0.9692606684153084,0.9737096671003362,26722.0
weighted avg,0.9784950712780704,0.9783324601451987,0.9782219297409347,26722.0
