,precision,recall,f1-score,support
AppleiCloud,0.9904306220095693,1.0,0.9951923076923077,621.0
AppleiTunes,1.0,0.9714285714285714,0.9855072463768115,140.0
Dropbox,0.9876277568585261,0.9951219512195122,0.9913606911447084,1845.0
FTP_DATA,1.0,1.0,1.0,32.0
Facebook,0.9589989350372737,0.9005,0.9288292934502321,2000.0
GMail,0.9707218576476527,0.9615,0.9660889223813113,2000.0
Github,0.9985218033998522,0.9992603550295858,0.998890942698706,1352.0
GoogleDrive,0.9584792396198099,0.958,0.9582395598899724,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.9770544290288153,0.9501816294758693,0.9634306761378585,1927.0
Instagram,0.9673648319532392,0.993,0.9800148038490007,2000.0
MS_OneDrive,0.9819532908704883,1.0,0.9908944831280128,925.0
NetFlix,0.9900332225913622,0.9675324675324676,0.9786535303776683,308.0
Skype,0.9795409181636726,0.9954361054766734,0.9874245472837021,1972.0
Snapchat,0.9714285714285714,0.85,0.9066666666666667,40.0
SoundCloud,0.8484848484848485,0.7777777777777778,0.8115942028985507,36.0
Spotify,0.9909443725743855,1.0,0.9954515919428201,766.0
Steam,1.0,0.9461538461538461,0.9723320158102766,130.0
TeamViewer,1.0,0.9910313901345291,0.9954954954954954,223.0
Telegram,1.0,1.0,1.0,285.0
Twitter,0.9984662576687117,0.9964285714285714,0.9974463738508682,1960.0
WhatsApp,0.9322120285423038,0.9636459430979979,0.9476683937823834,1898.0
Wikipedia,1.0,1.0,1.0,272.0
YouTube,0.9618514750762971,0.9818276220145379,0.971736896197328,1926.0
eBay,1.0,0.9326923076923077,0.9651741293532339,104.0
accuracy,0.9759000074844697,0.9759000074844697,0.9759000074844697,0.9759000074844697
macro avg,0.9785645784382152,0.9652607415384898,0.9715237108163164,26722.0
weighted avg,0.9759509639753985,0.9759000074844697,0.9757741913568482,26722.0
