,precision,recall,f1-score,support
AppleiCloud,0.9936,1.0,0.9967897271268058,621.0
AppleiTunes,0.9621212121212122,0.9071428571428571,0.9338235294117646,140.0
Dropbox,0.9784714747039828,0.9853658536585366,0.9819065622468269,1845.0
FTP_DATA,1.0,1.0,1.0,32.0
Facebook,0.9728982300884956,0.8795,0.923844537815126,2000.0
GMail,0.967487684729064,0.982,0.9746898263027295,2000.0
Github,0.9933823529411765,0.9992603550295858,0.9963126843657817,1352.0
GoogleDrive,0.9669211195928753,0.95,0.9583858764186632,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.9540843566470902,0.9273482096523092,0.9405263157894735,1927.0
Instagram,0.9655507035419699,0.995,0.9800541738488057,2000.0
MS_OneDrive,0.9924812030075187,0.9989189189189189,0.9956896551724138,925.0
NetFlix,0.9625850340136054,0.9188311688311688,0.9401993355481727,308.0
Skype,0.9614228456913828,0.9731237322515213,0.9672379032258065,1972.0
Snapchat,1.0,0.725,0.8405797101449275,40.0
SoundCloud,0.5,0.25,0.3333333333333333,36.0
Spotify,0.9883720930232558,0.9986945169712794,0.9935064935064936,766.0
Steam,1.0,0.9461538461538461,0.9723320158102766,130.0
TeamViewer,1.0,0.9910313901345291,0.9954954954954954,223.0
Telegram,0.986159169550173,1.0,0.9930313588850175,285.0
Twitter,0.9953751284686536,0.988265306122449,0.9918074756784435,1960.0
WhatsApp,0.9165009940357853,0.9715489989462592,0.9432225063938618,1898.0
Wikipedia,0.9963369963369964,1.0,0.998165137614679,272.0
YouTube,0.9318181818181818,0.9792315680166147,0.9549367088607595,1926.0
eBay,1.0,0.8461538461538461,0.9166666666666666,104.0
accuracy,0.9690142953371753,0.9690142953371753,0.9690142953371753,0.9690142953371753
macro avg,0.9594227512124567,0.9285028227193489,0.9409014811864931,26722.0
weighted avg,0.9690901344985094,0.9690142953371753,0.9686021877431846,26722.0
