,precision,recall,f1-score,support
AppleiCloud,0.9951768488745981,0.9967793880837359,0.9959774738535802,621.0
AppleiTunes,0.951048951048951,0.9714285714285714,0.96113074204947,140.0
Dropbox,0.9892183288409704,0.994579945799458,0.9918918918918919,1845.0
FTP_DATA,0.9696969696969697,1.0,0.9846153846153847,32.0
Facebook,0.9640750670241287,0.899,0.9304010349288487,2000.0
GMail,0.9732997481108312,0.966,0.9696361355081556,2000.0
Github,0.9985228951255539,1.0,0.999260901699926,1352.0
GoogleDrive,0.9586447433981067,0.962,0.9603194409782879,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.9817596566523605,0.9496626881162429,0.965444473753627,1927.0
Instagram,0.969741337237677,0.9935,0.9814769078784886,2000.0
MS_OneDrive,0.9914255091103966,1.0,0.9956942949407966,925.0
NetFlix,0.980327868852459,0.9707792207792207,0.9755301794453507,308.0
Skype,0.9819095477386934,0.9908722109533469,0.9863705199394246,1972.0
Snapchat,1.0,0.875,0.9333333333333333,40.0
SoundCloud,0.8235294117647058,0.7777777777777778,0.7999999999999999,36.0
Spotify,0.9896640826873385,1.0,0.9948051948051948,766.0
Steam,1.0,0.9461538461538461,0.9723320158102766,130.0
TeamViewer,1.0,0.9910313901345291,0.9954954954954954,223.0
Telegram,0.9965034965034965,1.0,0.9982486865148862,285.0
Twitter,0.9959204487506375,0.9964285714285714,0.9961744452945677,1960.0
WhatsApp,0.9308591764107779,0.9646996838777661,0.947477360931436,1898.0
Wikipedia,1.0,1.0,1.0,272.0
YouTube,0.9557344064386318,0.9865005192107996,0.9708737864077671,1926.0
eBay,1.0,0.9230769230769231,0.9600000000000001,104.0
accuracy,0.9764613427138688,0.9764613427138688,0.9764613427138688,0.9764613427138688
macro avg,0.9758823397706914,0.9662108294728314,0.9706595880030477,26722.0
weighted avg,0.9765830818681169,0.9764613427138688,0.9763453900241579,26722.0
