,precision,recall,f1-score,support
AppleiCloud,0.9967897271268058,1.0,0.9983922829581994,621.0
AppleiTunes,0.9781021897810219,0.9571428571428572,0.9675090252707581,140.0
Dropbox,0.9864864864864865,0.989159891598916,0.9878213802435724,1845.0
FTP_DATA,1.0,1.0,1.0,32.0
Facebook,0.9722826086956522,0.8945,0.9317708333333332,2000.0
GMail,0.9697120158887785,0.9765,0.9730941704035875,2000.0
Github,0.9933872152828802,1.0,0.9966826391448581,1352.0
GoogleDrive,0.9642497482376636,0.9575,0.960863020572002,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.9738247863247863,0.9460300985988583,0.9597262437483549,1927.0
Instagram,0.9693579766536965,0.9965,0.9827416173570019,2000.0
MS_OneDrive,0.9946178686759957,0.9989189189189189,0.9967637540453075,925.0
NetFlix,0.9832775919732442,0.9545454545454546,0.9686985172981879,308.0
Skype,0.9792824658918646,0.9827586206896551,0.9810174639331815,1972.0
Snapchat,1.0,0.85,0.9189189189189189,40.0
SoundCloud,0.7333333333333333,0.6111111111111112,0.6666666666666666,36.0
Spotify,0.9896640826873385,1.0,0.9948051948051948,766.0
Steam,1.0,0.9461538461538461,0.9723320158102766,130.0
TeamViewer,0.9910313901345291,0.9910313901345291,0.9910313901345291,223.0
Telegram,0.9930313588850174,1.0,0.9965034965034965,285.0
Twitter,0.9974358974358974,0.9923469387755102,0.9948849104859334,1960.0
WhatsApp,0.9256281407035176,0.9704952581664911,0.9475308641975307,1898.0
Wikipedia,0.9963369963369964,1.0,0.998165137614679,272.0
YouTube,0.9500499500499501,0.9875389408099688,0.9684317718940937,1926.0
eBay,1.0,0.9423076923076923,0.9702970297029703,104.0
accuracy,0.9753386722550708,0.9753386722550708,0.9753386722550708,0.9753386722550708
macro avg,0.9735152732234182,0.9577816407581524,0.9649859338017055,26722.0
weighted avg,0.9755243613122746,0.9753386722550708,0.9751869491873041,26722.0
