,precision,recall,f1-score,support
AppleiCloud,0.9777424483306836,0.9903381642512077,0.984,621.0
AppleiTunes,0.9416666666666667,0.8071428571428572,0.8692307692307693,140.0
Dropbox,0.9664179104477612,0.9826558265582656,0.9744692287019617,1845.0
FTP_DATA,1.0,1.0,1.0,32.0
Facebook,0.9609544468546638,0.886,0.9219562955254944,2000.0
GMail,0.9554263565891473,0.986,0.9704724409448819,2000.0
Github,0.9897360703812317,0.9985207100591716,0.9941089837997056,1352.0
GoogleDrive,0.9697916666666667,0.931,0.9500000000000002,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.9375333689268553,0.911261027503892,0.9242105263157895,1927.0
Instagram,0.962043795620438,0.9885,0.9750924784217015,2000.0
MS_OneDrive,0.990343347639485,0.9978378378378379,0.9940764674205708,925.0
NetFlix,0.9390681003584229,0.8506493506493507,0.8926746166950595,308.0
Skype,0.9365634365634365,0.9508113590263692,0.9436336185203825,1972.0
Snapchat,1.0,0.55,0.7096774193548387,40.0
SoundCloud,0.46153846153846156,0.16666666666666666,0.2448979591836735,36.0
Spotify,0.9870967741935484,0.9986945169712794,0.9928617780661908,766.0
Steam,1.0,0.9384615384615385,0.9682539682539683,130.0
TeamViewer,0.9954954954954955,0.9910313901345291,0.9932584269662922,223.0
Telegram,0.9895833333333334,1.0,0.9947643979057591,285.0
Twitter,0.9922958397534669,0.9857142857142858,0.988994113130279,1960.0
WhatsApp,0.9219858156028369,0.958904109589041,0.940082644628099,1898.0
Wikipedia,0.9927007299270073,1.0,0.9963369963369962,272.0
YouTube,0.9039492930277914,0.9626168224299065,0.9323610761880815,1926.0
eBay,0.9880952380952381,0.7980769230769231,0.8829787234042553,104.0
accuracy,0.9604071551530574,0.9604071551530574,0.9604071551530574,0.9604071551530574
macro avg,0.9504011438405054,0.9052353354429249,0.9215357171597901,26722.0
weighted avg,0.9603625713715226,0.9604071551530574,0.9598036356850606,26722.0
