,precision,recall,f1-score,support
AppleiCloud,0.9967897271268058,1.0,0.9983922829581994,621.0
AppleiTunes,1.0,0.9785714285714285,0.9891696750902527,140.0
Dropbox,0.9887036040882194,0.9962059620596206,0.9924406047516198,1845.0
FTP_DATA,1.0,1.0,1.0,32.0
Facebook,0.9734273318872018,0.8975,0.9339229968782519,2000.0
GMail,0.9696063776781265,0.973,0.9713002246069378,2000.0
Github,0.9963154016212233,1.0,0.9981543004798819,1352.0
GoogleDrive,0.9666834931852599,0.9575,0.9620698317005778,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.9792110874200426,0.9532952776336274,0.9660794109913227,1927.0
Instagram,0.9693877551020408,0.9975,0.9832429768358798,2000.0
MS_OneDrive,0.9967672413793104,1.0,0.9983810037776578,925.0
NetFlix,0.9867109634551495,0.9642857142857143,0.9753694581280788,308.0
Skype,0.9888776541961577,0.9918864097363083,0.9903797468354429,1972.0
Snapchat,1.0,0.85,0.9189189189189189,40.0
SoundCloud,0.8108108108108109,0.8333333333333334,0.8219178082191781,36.0
Spotify,0.9896640826873385,1.0,0.9948051948051948,766.0
Steam,1.0,0.9461538461538461,0.9723320158102766,130.0
TeamViewer,1.0,0.9910313901345291,0.9954954954954954,223.0
Telegram,0.9965034965034965,1.0,0.9982486865148862,285.0
Twitter,0.9974515800203874,0.9984693877551021,0.9979602243753187,1960.0
WhatsApp,0.9284994964753273,0.9715489989462592,0.9495365602471679,1898.0
Wikipedia,1.0,1.0,1.0,272.0
YouTube,0.960261569416499,0.9911734164070612,0.9754726622381196,1926.0
eBay,1.0,0.9423076923076923,0.9702970297029703,104.0
accuracy,0.9784073048424519,0.9784073048424519,0.9784073048424519,0.9784073048424519
macro avg,0.9798268669221357,0.969350514292981,0.9741554843744652,26722.0
weighted avg,0.978607603480894,0.9784073048424519,0.97828960555316,26722.0
