,precision,recall,f1-score,support
AppleiCloud,0.9951923076923077,1.0,0.9975903614457832,621.0
AppleiTunes,1.0,0.9642857142857143,0.9818181818181818,140.0
Dropbox,0.9870967741935484,0.9951219512195122,0.9910931174089069,1845.0
FTP_DATA,1.0,1.0,1.0,32.0
Facebook,0.9726477024070022,0.889,0.928944618599791,2000.0
GMail,0.9693978282329714,0.982,0.9756582215598609,2000.0
Github,0.9955817378497791,1.0,0.9977859778597786,1352.0
GoogleDrive,0.9711246200607903,0.9585,0.964771011575239,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.9764831640833779,0.9481058640373637,0.9620853080568721,1927.0
Instagram,0.9698443579766537,0.997,0.9832347140039448,2000.0
MS_OneDrive,0.9935553168635876,1.0,0.9967672413793104,925.0
NetFlix,0.9866666666666667,0.961038961038961,0.9736842105263157,308.0
Skype,0.9828542612203732,0.9883367139959433,0.9855878634639696,1972.0
Snapchat,1.0,0.85,0.9189189189189189,40.0
SoundCloud,0.7647058823529411,0.7222222222222222,0.7428571428571428,36.0
Spotify,0.9883870967741936,1.0,0.9941596365996107,766.0
Steam,1.0,0.9461538461538461,0.9723320158102766,130.0
TeamViewer,0.9954954954954955,0.9910313901345291,0.9932584269662922,223.0
Telegram,0.9930313588850174,1.0,0.9965034965034965,285.0
Twitter,0.9979518689196109,0.9943877551020408,0.9961666240736009,1960.0
WhatsApp,0.9210789210789211,0.9715489989462592,0.9456410256410256,1898.0
Wikipedia,1.0,1.0,1.0,272.0
YouTube,0.9596774193548387,0.9885773624091381,0.9739130434782609,1926.0
eBay,1.0,0.9423076923076923,0.9702970297029703,104.0
accuracy,0.9770226779432677,0.9770226779432677,0.9770226779432677,0.9770226779432677
macro avg,0.9768309112043231,0.963584738874129,0.9697227275299821,26722.0
weighted avg,0.9772562939068282,0.9770226779432677,0.9768760074678843,26722.0
