,precision,recall,f1-score,support
AppleiCloud,0.9967897271268058,1.0,0.9983922829581994,621.0
AppleiTunes,1.0,0.95,0.9743589743589743,140.0
Dropbox,0.9892066918510524,0.9934959349593496,0.9913466738777718,1845.0
FTP_DATA,1.0,1.0,1.0,32.0
Facebook,0.9531825355076275,0.906,0.9289925660087157,2000.0
GMail,0.9799897383273474,0.955,0.9673335021524436,2000.0
Github,0.9977859778597786,1.0,0.9988917620982638,1352.0
GoogleDrive,0.9583751253761283,0.9555,0.956935403104657,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.9631168831168831,0.9621172807472755,0.9626168224299064,1927.0
Instagram,0.9665211062590975,0.996,0.9810391529180004,2000.0
MS_OneDrive,0.9914255091103966,1.0,0.9956942949407966,925.0
NetFlix,0.9834437086092715,0.9642857142857143,0.9737704918032787,308.0
Skype,0.9804413239719157,0.9913793103448276,0.9858799798285427,1972.0
Snapchat,1.0,0.875,0.9333333333333333,40.0
SoundCloud,0.8,0.6666666666666666,0.7272727272727272,36.0
Spotify,0.9909326424870466,0.9986945169712794,0.9947984395318594,766.0
Steam,1.0,0.9384615384615385,0.9682539682539683,130.0
TeamViewer,1.0,0.9910313901345291,0.9954954954954954,223.0
Telegram,0.9895833333333334,1.0,0.9947643979057591,285.0
Twitter,0.9979539641943734,0.9954081632653061,0.9966794380587484,1960.0
WhatsApp,0.9377593360995851,0.9525816649104321,0.9451123889179299,1898.0
Wikipedia,1.0,1.0,1.0,272.0
YouTube,0.9532428355957768,0.9844236760124611,0.9685823754789272,1926.0
eBay,1.0,0.9134615384615384,0.9547738693467337,104.0
accuracy,0.9752638275578175,0.9752638275578175,0.9752638275578175,0.9752638275578175
macro avg,0.9771900175530568,0.9595802958088367,0.9677727336030013,26722.0
weighted avg,0.975273203655262,0.9752638275578175,0.9751371203805965,26722.0
