,precision,recall,f1-score,support
AppleiCloud,0.9935897435897436,0.998389694041868,0.995983935742972,621.0
AppleiTunes,0.958904109589041,1.0,0.9790209790209791,140.0
Dropbox,0.9967444384156267,0.9956639566395664,0.9962039045553145,1845.0
FTP_DATA,0.9411764705882353,1.0,0.9696969696969697,32.0
Facebook,1.0,0.022,0.043052837573385516,2000.0
GMail,0.9788626069451435,0.9725,0.9756709305242037,2000.0
Github,0.9985228951255539,1.0,0.999260901699926,1352.0
GoogleDrive,0.9723218862121988,0.9485,0.9602632245001266,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.973753280839895,0.9626362221069019,0.9681628392484343,1927.0
Instagram,0.7006324666198173,0.997,0.82294676021461,2000.0
MS_OneDrive,0.9946236559139785,1.0,0.9973045822102425,925.0
NetFlix,0.8388888888888889,0.9805194805194806,0.9041916167664671,308.0
Skype,0.8852236782647989,0.9934077079107505,0.9362007168458781,1972.0
Snapchat,0.8536585365853658,0.875,0.8641975308641976,40.0
SoundCloud,0.7941176470588235,0.75,0.7714285714285715,36.0
Spotify,0.9922178988326849,0.9986945169712794,0.9954456733897202,766.0
Steam,1.0,0.9461538461538461,0.9723320158102766,130.0
TeamViewer,1.0,0.9910313901345291,0.9954954954954954,223.0
Telegram,0.9965034965034965,1.0,0.9982486865148862,285.0
Twitter,0.9938993390950687,0.9974489795918368,0.9956709956709957,1960.0
WhatsApp,0.7931179185900126,0.9957850368809273,0.8829712683952348,1898.0
Wikipedia,1.0,1.0,1.0,272.0
YouTube,0.824038045827929,0.9896157840083074,0.8992686954470392,1926.0
eBay,0.8245614035087719,0.9038461538461539,0.8623853211009175,104.0
accuracy,0.9144150886909662,0.9144150886909662,0.9144150886909662,0.9144150886909662
macro avg,0.9322143362798029,0.9327277107522178,0.9114161781086736,26722.0
weighted avg,0.9315362361025686,0.9144150886909662,0.8843321429070571,26722.0
