,precision,recall,f1-score,support
AppleiCloud,0.9888535031847133,1.0,0.9943955164131305,621.0
AppleiTunes,0.9523809523809523,1.0,0.975609756097561,140.0
Dropbox,0.9972870320130223,0.9962059620596206,0.9967462039045554,1845.0
FTP_DATA,0.9142857142857143,1.0,0.955223880597015,32.0
Facebook,0.9992181391712275,0.639,0.779505946935041,2000.0
GMail,0.994054054054054,0.9195,0.9553246753246752,2000.0
Github,0.9985228951255539,1.0,0.999260901699926,1352.0
GoogleDrive,0.9659725749111224,0.951,0.9584278155706727,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.9356435643564357,0.9807991696938246,0.9576893843425387,1927.0
Instagram,0.8708551483420593,0.998,0.9301025163094128,2000.0
MS_OneDrive,0.9956942949407965,1.0,0.9978425026968716,925.0
NetFlix,0.9526813880126183,0.9805194805194806,0.9664,308.0
Skype,0.9756461232604374,0.9954361054766734,0.985441767068273,1972.0
Snapchat,0.8974358974358975,0.875,0.8860759493670887,40.0
SoundCloud,0.6956521739130435,0.8888888888888888,0.7804878048780488,36.0
Spotify,0.993514915693904,1.0,0.9967469095640858,766.0
Steam,1.0,0.9461538461538461,0.9723320158102766,130.0
TeamViewer,0.9954954954954955,0.9910313901345291,0.9932584269662922,223.0
Telegram,0.9930313588850174,1.0,0.9965034965034965,285.0
Twitter,0.9949212798374809,0.9994897959183674,0.9972003054212268,1960.0
WhatsApp,0.8487432675044884,0.9963119072708114,0.9166262724188075,1898.0
Wikipedia,1.0,1.0,1.0,272.0
YouTube,0.9434333497294638,0.995846313603323,0.9689315483708006,1926.0
eBay,1.0,0.9326923076923077,0.9651741293532339,104.0
accuracy,0.9593967517401392,0.9593967517401392,0.9593967517401392,0.9593967517401392
macro avg,0.95613292490134,0.9634350066964669,0.9570123090245211,26722.0
weighted avg,0.9632237142037621,0.9593967517401392,0.9573597491702917,26722.0
