,precision,recall,f1-score,support
AppleiCloud,0.9904306220095693,1.0,0.9951923076923077,621.0
AppleiTunes,0.952054794520548,0.9928571428571429,0.9720279720279721,140.0
Dropbox,0.9817498658078369,0.9913279132791328,0.9865156418554477,1845.0
FTP_DATA,1.0,0.96875,0.9841269841269841,32.0
Facebook,0.9237071172555044,0.902,0.91272451302808,2000.0
GMail,0.9490629505045651,0.9875,0.9679000245037982,2000.0
Github,0.9977859778597786,1.0,0.9988917620982638,1352.0
GoogleDrive,1.0,0.413,0.5845718329794762,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.7597535934291582,0.9600415153087701,0.848234754699679,1927.0
Instagram,0.9625304136253041,0.989,0.9755856966707768,2000.0
MS_OneDrive,0.9989200863930886,1.0,0.9994597514856833,925.0
NetFlix,0.9867549668874173,0.9675324675324676,0.9770491803278688,308.0
Skype,0.9794589178356713,0.9913793103448276,0.985383064516129,1972.0
Snapchat,1.0,0.9,0.9473684210526316,40.0
SoundCloud,0.7037037037037037,0.5277777777777778,0.6031746031746033,36.0
Spotify,0.9896507115135834,0.9986945169712794,0.9941520467836258,766.0
Steam,1.0,0.9384615384615385,0.9682539682539683,130.0
TeamViewer,0.9866071428571429,0.9910313901345291,0.9888143176733781,223.0
Telegram,0.9965034965034965,1.0,0.9982486865148862,285.0
Twitter,0.9964212678936605,0.9943877551020408,0.9954034729315627,1960.0
WhatsApp,0.9343487394957983,0.9373024236037935,0.9358232509205682,1898.0
Wikipedia,1.0,1.0,1.0,272.0
YouTube,0.7664233576642335,0.9813084112149533,0.860655737704918,1926.0
eBay,1.0,0.9615384615384616,0.9803921568627451,104.0
accuracy,0.9348476910410898,0.9348476910410898,0.9348476910410898,0.9348476910410898
macro avg,0.9542347090304024,0.9357556249650685,0.9383980059154142,26722.0
weighted avg,0.9441911014215851,0.9348476910410898,0.9285124166935378,26722.0
