,precision,recall,f1-score,support
AppleiCloud,0.9936,1.0,0.9967897271268058,621.0
AppleiTunes,0.9523809523809523,1.0,0.975609756097561,140.0
Dropbox,0.9956709956709957,0.997289972899729,0.9964798266991606,1845.0
FTP_DATA,0.9142857142857143,1.0,0.955223880597015,32.0
Facebook,0.9985261606484893,0.6775,0.8072683943997617,2000.0
GMail,0.9935029778018408,0.9175,0.953990122173122,2000.0
Github,0.9985228951255539,1.0,0.999260901699926,1352.0
GoogleDrive,0.9654997463216641,0.9515,0.9584487534626038,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.9321200196753566,0.9833938764919564,0.9570707070707071,1927.0
Instagram,0.8700959023539668,0.998,0.9296693060083837,2000.0
MS_OneDrive,0.9978425026968716,1.0,0.9989200863930885,925.0
NetFlix,0.9966996699669967,0.9805194805194806,0.9885433715220948,308.0
Skype,0.9776119402985075,0.9964503042596349,0.9869412355600201,1972.0
Snapchat,0.8571428571428571,0.9,0.8780487804878048,40.0
SoundCloud,0.8378378378378378,0.8611111111111112,0.8493150684931507,36.0
Spotify,0.9922279792746114,1.0,0.9960988296488946,766.0
Steam,0.991869918699187,0.9384615384615385,0.9644268774703556,130.0
TeamViewer,1.0,0.9910313901345291,0.9954954954954954,223.0
Telegram,0.9930313588850174,1.0,0.9965034965034965,285.0
Twitter,0.9979581419091373,0.9974489795918368,0.9977034957897423,1960.0
WhatsApp,0.8669114272602111,0.9952581664910432,0.9266617610988472,1898.0
Wikipedia,1.0,1.0,1.0,272.0
YouTube,0.9449677739216659,0.9896157840083074,0.9667765660664469,1926.0
eBay,0.9411764705882353,0.9230769230769231,0.9320388349514563,104.0
accuracy,0.961754359703615,0.961754359703615,0.961754359703615,0.961754359703615
macro avg,0.9603793297098268,0.9639263010818435,0.9602914109926375,26722.0
weighted avg,0.9649971221118964,0.961754359703615,0.9602104629921195,26722.0
