,precision,recall,f1-score,support
AppleiCloud,0.9920127795527156,1.0,0.9959903769045709,621.0
AppleiTunes,0.958904109589041,1.0,0.9790209790209791,140.0
Dropbox,0.9978308026030369,0.997289972899729,0.9975603144483599,1845.0
FTP_DATA,0.9142857142857143,1.0,0.955223880597015,32.0
Facebook,0.9993150684931507,0.7295,0.8433526011560694,2000.0
GMail,0.9914984059511158,0.933,0.9613601236476044,2000.0
Github,0.9985228951255539,1.0,0.999260901699926,1352.0
GoogleDrive,0.9647779479326187,0.945,0.9547865622631978,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.9478435305917753,0.9807991696938246,0.9640397857689365,1927.0
Instagram,0.9155963302752294,0.998,0.955023923444976,2000.0
MS_OneDrive,0.9989200863930886,1.0,0.9994597514856833,925.0
NetFlix,0.9868852459016394,0.9772727272727273,0.9820554649265907,308.0
Skype,0.9765819631290483,0.9939148073022313,0.9851721538074893,1972.0
Snapchat,0.8536585365853658,0.875,0.8641975308641976,40.0
SoundCloud,0.7948717948717948,0.8611111111111112,0.8266666666666667,36.0
Spotify,0.9948051948051948,1.0,0.9973958333333334,766.0
Steam,1.0,0.9461538461538461,0.9723320158102766,130.0
TeamViewer,1.0,0.9910313901345291,0.9954954954954954,223.0
Telegram,0.9965034965034965,1.0,0.9982486865148862,285.0
Twitter,0.995417515274949,0.9974489795918368,0.9964322120285423,1960.0
WhatsApp,0.8723994452149791,0.994204425711275,0.9293277517852745,1898.0
Wikipedia,1.0,1.0,1.0,272.0
YouTube,0.930164888457808,0.995846313603323,0.9618856569709129,1926.0
eBay,0.9223300970873787,0.9134615384615384,0.9178743961352658,104.0
accuracy,0.966245041538807,0.966245041538807,0.966245041538807,0.966245041538807
macro avg,0.9601250339449878,0.9651613712774388,0.96128652259105,26722.0
weighted avg,0.9685365683346083,0.966245041538807,0.9652076243226432,26722.0
