,precision,recall,f1-score,support
AppleiCloud,0.9935897435897436,0.998389694041868,0.995983935742972,621.0
AppleiTunes,0.9785714285714285,0.9785714285714285,0.9785714285714285,140.0
Dropbox,0.9785867237687366,0.9907859078590786,0.9846485321842176,1845.0
FTP_DATA,0.9411764705882353,1.0,0.9696969696969697,32.0
Facebook,0.933091286307054,0.8995,0.9159877800407332,2000.0
GMail,0.9202965708989805,0.993,0.9552669552669553,2000.0
Github,0.9970479704797048,0.9992603550295858,0.9981529368304396,1352.0
GoogleDrive,1.0,0.2005,0.33402748854643904,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.6542816702052371,0.9595225739491438,0.7780349253103304,1927.0
Instagram,0.958976833976834,0.9935,0.9759332023575638,2000.0
MS_OneDrive,0.9956942949407965,1.0,0.9978425026968716,925.0
NetFlix,0.9830508474576272,0.9415584415584416,0.9618573797678276,308.0
Skype,0.9624505928853755,0.9878296146044625,0.974974974974975,1972.0
Snapchat,0.9210526315789473,0.875,0.8974358974358975,40.0
SoundCloud,0.6,0.5,0.5454545454545454,36.0
Spotify,0.9896640826873385,1.0,0.9948051948051948,766.0
Steam,1.0,0.9384615384615385,0.9682539682539683,130.0
TeamViewer,0.9954954954954955,0.9910313901345291,0.9932584269662922,223.0
Telegram,0.9895833333333334,1.0,0.9947643979057591,285.0
Twitter,0.9943848902501277,0.9938775510204082,0.9941311559071192,1960.0
WhatsApp,0.932140978432404,0.9336143308746049,0.9328770729139246,1898.0
Wikipedia,1.0,1.0,1.0,272.0
YouTube,0.7785625259659327,0.9730010384215991,0.8649896145857373,1926.0
eBay,1.0,0.9134615384615384,0.9547738693467337,104.0
accuracy,0.9176334106728539,0.9176334106728539,0.9176334106728539,0.9176334106728539
macro avg,0.9399079348565332,0.9224346161195291,0.9184689262225159,26722.0
weighted avg,0.9336568661848217,0.9176334106728539,0.9026690793738663,26722.0
