,precision,recall,f1-score,support
AppleiCloud,0.9951923076923077,1.0,0.9975903614457832,621.0
AppleiTunes,0.9722222222222222,1.0,0.9859154929577464,140.0
Dropbox,0.9860290166577109,0.994579945799458,0.9902860226659471,1845.0
FTP_DATA,0.9411764705882353,1.0,0.9696969696969697,32.0
Facebook,0.937696335078534,0.8955,0.9161125319693094,2000.0
GMail,0.9456730769230769,0.9835,0.9642156862745099,2000.0
Github,0.9970501474926253,1.0,0.9985228951255538,1352.0
GoogleDrive,1.0,0.4555,0.6259017519752662,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.7440739252711932,0.9610793980280228,0.8387681159420289,1927.0
Instagram,0.9652981427174976,0.9875,0.9762728620860109,2000.0
MS_OneDrive,0.9956942949407965,1.0,0.9978425026968716,925.0
NetFlix,1.0,0.974025974025974,0.9868421052631579,308.0
Skype,0.980980980980981,0.9939148073022313,0.9874055415617129,1972.0
Snapchat,1.0,0.85,0.9189189189189189,40.0
SoundCloud,0.8157894736842105,0.8611111111111112,0.8378378378378377,36.0
Spotify,0.9973924380704041,0.9986945169712794,0.9980430528375733,766.0
Steam,1.0,0.9384615384615385,0.9682539682539683,130.0
TeamViewer,1.0,0.9910313901345291,0.9954954954954954,223.0
Telegram,0.9965034965034965,1.0,0.9982486865148862,285.0
Twitter,0.9959183673469387,0.9959183673469387,0.9959183673469387,1960.0
WhatsApp,0.9294605809128631,0.9441517386722866,0.9367485624673288,1898.0
Wikipedia,1.0,1.0,1.0,272.0
YouTube,0.8085738539898133,0.9890965732087228,0.8897711349836526,1926.0
eBay,1.0,0.9230769230769231,0.9600000000000001,104.0
accuracy,0.9391512611331487,0.9391512611331487,0.9391512611331487,0.9391512611331487
macro avg,0.9601890052429164,0.9494856913655606,0.9493843545726989,26722.0
weighted avg,0.9477568949785177,0.9391512611331487,0.93407481662659,26722.0
