,precision,recall,f1-score,support
AppleiCloud,0.9904306220095693,1.0,0.9951923076923077,621.0
AppleiTunes,0.9523809523809523,1.0,0.975609756097561,140.0
Dropbox,0.9956474428726877,0.991869918699187,0.9937550909584577,1845.0
FTP_DATA,0.9411764705882353,1.0,0.9696969696969697,32.0
Facebook,1.0,0.1955,0.32705980761187786,2000.0
GMail,0.9958208955223881,0.834,0.9077551020408162,2000.0
Github,0.9970501474926253,1.0,0.9985228951255538,1352.0
GoogleDrive,0.9276930644367929,0.943,0.9352839077609719,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.8894711767508338,0.9688635184224182,0.9274714356681569,1927.0
Instagram,0.7120400142908182,0.9965,0.8305897061887894,2000.0
MS_OneDrive,0.9903640256959315,1.0,0.9951586874663797,925.0
NetFlix,0.9646302250803859,0.974025974025974,0.9693053311793215,308.0
Skype,0.9053554939981533,0.994421906693712,0.9478008699855002,1972.0
Snapchat,1.0,0.875,0.9333333333333333,40.0
SoundCloud,0.46938775510204084,0.6388888888888888,0.5411764705882353,36.0
Spotify,0.9909326424870466,0.9986945169712794,0.9947984395318594,766.0
Steam,1.0,0.9384615384615385,0.9682539682539683,130.0
TeamViewer,1.0,0.9910313901345291,0.9954954954954954,223.0
Telegram,0.9827586206896551,1.0,0.9913043478260869,285.0
Twitter,0.9938869077941925,0.9954081632653061,0.9946469538618404,1960.0
WhatsApp,0.792191435768262,0.994204425711275,0.8817757009345795,1898.0
Wikipedia,1.0,1.0,1.0,272.0
YouTube,0.8944911297852475,0.9948078920041536,0.9419862340216322,1926.0
eBay,0.9903846153846154,0.9903846153846154,0.9903846153846154,104.0
accuracy,0.9170720754434548,0.9170720754434548,0.9170720754434548,0.9170720754434548
macro avg,0.9350437455252174,0.9326025099465152,0.9202542970681725,26722.0
weighted avg,0.9320256220374004,0.9170720754434548,0.9006609600468167,26722.0
