,precision,recall,f1-score,support
AppleiCloud,0.9951298701298701,0.9871175523349437,0.9911075181891673,621.0
AppleiTunes,0.9455782312925171,0.9928571428571429,0.9686411149825784,140.0
Dropbox,0.9935240151106314,0.9978319783197832,0.9956733369388858,1845.0
FTP_DATA,0.8648648648648649,1.0,0.927536231884058,32.0
Facebook,0.9506631299734748,0.896,0.9225225225225225,2000.0
GMail,1.0,0.1,0.18181818181818182,2000.0
Github,0.9992609016999261,1.0,0.999630314232902,1352.0
GoogleDrive,0.8791208791208791,0.96,0.9177820267686425,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.5720720720720721,0.98858329008822,0.7247479551074757,1927.0
Instagram,0.9702293801854563,0.994,0.9819708570017287,2000.0
MS_OneDrive,0.9946236559139785,1.0,0.9973045822102425,925.0
NetFlix,0.9901639344262295,0.9805194805194806,0.9853181076672105,308.0
Skype,0.97997997997998,0.9929006085192698,0.9863979848866499,1972.0
Snapchat,0.9444444444444444,0.85,0.8947368421052632,40.0
SoundCloud,0.9047619047619048,0.5277777777777778,0.6666666666666666,36.0
Spotify,0.9909443725743855,1.0,0.9954515919428201,766.0
Steam,1.0,0.9384615384615385,0.9682539682539683,130.0
TeamViewer,0.7092651757188498,0.9955156950672646,0.8283582089552239,223.0
Telegram,0.986159169550173,1.0,0.9930313588850175,285.0
Twitter,0.9526598340653978,0.9959183673469387,0.9738089299077076,1960.0
WhatsApp,0.9302921578677601,0.9562697576396206,0.9431021044427124,1898.0
Wikipedia,1.0,1.0,1.0,272.0
YouTube,0.9611054247697032,0.9750778816199377,0.9680412371134021,1926.0
eBay,1.0,0.9134615384615384,0.9547738693467337,104.0
accuracy,0.9126188159568894,0.9126188159568894,0.9126188159568894,0.9126188159568894
macro avg,0.9405937359409,0.9216917043605384,0.9106670204731906,26722.0
weighted avg,0.9370796838420533,0.9126188159568894,0.8927309943953924,26722.0
