,precision,recall,f1-score,support
AppleiCloud,0.992,0.998389694041868,0.9951845906902087,621.0
AppleiTunes,0.9621212121212122,0.9071428571428571,0.9338235294117646,140.0
Dropbox,0.9624139756484913,0.9853658536585366,0.973754686663096,1845.0
FTP_DATA,0.96875,0.96875,0.96875,32.0
Facebook,0.9399893786510887,0.885,0.9116662374452743,2000.0
GMail,0.8756022777047744,0.9995,0.9334578566425403,2000.0
Github,0.9919177075679647,0.9985207100591716,0.9952082565425728,1352.0
GoogleDrive,0.0,0.0,0.0,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.5867905741785596,0.9174883238194084,0.7157894736842105,1927.0
Instagram,0.9566055930568949,0.992,0.9739813451153657,2000.0
MS_OneDrive,0.9924731182795699,0.9978378378378379,0.9951482479784366,925.0
NetFlix,0.9565217391304348,0.9285714285714286,0.942339373970346,308.0
Skype,0.9544772386193097,0.9675456389452333,0.9609670108285067,1972.0
Snapchat,1.0,0.775,0.8732394366197184,40.0
SoundCloud,0.5454545454545454,0.3333333333333333,0.41379310344827586,36.0
Spotify,0.9883570504527813,0.9973890339425587,0.9928525016244314,766.0
Steam,1.0,0.9384615384615385,0.9682539682539683,130.0
TeamViewer,0.9910313901345291,0.9910313901345291,0.9910313901345291,223.0
Telegram,0.9759450171821306,0.9964912280701754,0.9861111111111109,285.0
Twitter,0.9917864476386037,0.9857142857142858,0.9887410440122824,1960.0
WhatsApp,0.9167950693374423,0.940463645943098,0.9284785435630689,1898.0
Wikipedia,0.9927007299270073,1.0,0.9963369963369962,272.0
YouTube,0.7391477499004381,0.9636552440290758,0.8366013071895424,1926.0
eBay,0.97,0.9326923076923077,0.9509803921568627,104.0
accuracy,0.8951425791482673,0.8951425791482673,0.8951425791482673,0.8951425791482673
macro avg,0.8900352325994311,0.8960137740558898,0.8890596161369244,26722.0
weighted avg,0.8439789204883092,0.8951425791482673,0.8653847381237386,26722.0
