,precision,recall,f1-score,support
AppleiCloud,0.9951923076923077,1.0,0.9975903614457832,621.0
AppleiTunes,0.9858156028368794,0.9928571428571429,0.9893238434163701,140.0
Dropbox,0.9940700808625337,0.9994579945799458,0.9967567567567568,1845.0
FTP_DATA,1.0,0.96875,0.9841269841269841,32.0
Facebook,0.9544724156400642,0.891,0.9216446858029481,2000.0
GMail,1.0,0.339,0.5063480209111277,2000.0
Github,0.9970479704797048,0.9992603550295858,0.9981529368304396,1352.0
GoogleDrive,0.9057048561999057,0.9605,0.9322979859257461,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.6327212020033389,0.9833938764919564,0.7700121901665989,1927.0
Instagram,0.9698296836982968,0.9965,0.9829839704069051,2000.0
MS_OneDrive,0.9893048128342246,1.0,0.9946236559139785,925.0
NetFlix,1.0,0.9675324675324676,0.9834983498349835,308.0
Skype,0.9824649298597194,0.994421906693712,0.9884072580645162,1972.0
Snapchat,0.9444444444444444,0.85,0.8947368421052632,40.0
SoundCloud,0.90625,0.8055555555555556,0.8529411764705882,36.0
Spotify,0.993514915693904,1.0,0.9967469095640858,766.0
Steam,0.991869918699187,0.9384615384615385,0.9644268774703556,130.0
TeamViewer,0.8947368421052632,0.9910313901345291,0.9404255319148936,223.0
Telegram,0.9930313588850174,1.0,0.9965034965034965,285.0
Twitter,0.9809428284854563,0.9979591836734694,0.9893778452200304,1960.0
WhatsApp,0.9246713852376137,0.9636459430979979,0.9437564499484004,1898.0
Wikipedia,1.0,1.0,1.0,272.0
YouTube,0.9557926829268293,0.9766355140186916,0.9661016949152542,1926.0
eBay,0.9805825242718447,0.9711538461538461,0.9758454106280192,104.0
accuracy,0.9316293690592021,0.9316293690592021,0.9316293690592021,0.9316293690592021
macro avg,0.9588984305142614,0.9434846685712175,0.9426651693737409,26722.0
weighted avg,0.9469845929272416,0.9316293690592021,0.9241147288547563,26722.0
