,precision,recall,f1-score,support
AppleiCloud,0.9936,1.0,0.9967897271268058,621.0
AppleiTunes,0.958041958041958,0.9785714285714285,0.9681978798586572,140.0
Dropbox,0.9935309973045822,0.9989159891598915,0.9962162162162161,1845.0
FTP_DATA,1.0,1.0,1.0,32.0
Facebook,1.0,0.231,0.3753046303818034,2000.0
GMail,0.9937958262831359,0.881,0.9340047707394646,2000.0
Github,0.9948453608247423,0.9992603550295858,0.9970479704797047,1352.0
GoogleDrive,0.9556331006979063,0.9585,0.9570644033949076,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.904397705544933,0.9818370524130773,0.9415277432197063,1927.0
Instagram,0.7748833592534993,0.9965,0.8718285214348207,2000.0
MS_OneDrive,0.9956942949407965,1.0,0.9978425026968716,925.0
NetFlix,0.9316770186335404,0.974025974025974,0.9523809523809523,308.0
Skype,0.854831657192829,0.9913793103448276,0.918055881662362,1972.0
Snapchat,0.9714285714285714,0.85,0.9066666666666667,40.0
SoundCloud,0.7027027027027027,0.7222222222222222,0.7123287671232876,36.0
Spotify,0.9883870967741936,1.0,0.9941596365996107,766.0
Steam,0.9838709677419355,0.9384615384615385,0.9606299212598426,130.0
TeamViewer,1.0,0.9910313901345291,0.9954954954954954,223.0
Telegram,0.9895833333333334,1.0,0.9947643979057591,285.0
Twitter,0.9964230965763924,0.9948979591836735,0.9956599438345671,1960.0
WhatsApp,0.7946241075178496,0.9968387776606955,0.884318766066838,1898.0
Wikipedia,0.9963369963369964,1.0,0.998165137614679,272.0
YouTube,0.9173871277617676,0.9916926272066459,0.9530938123752495,1926.0
eBay,0.7593984962406015,0.9711538461538461,0.8523206751054853,104.0
accuracy,0.9254172591871865,0.9254172591871865,0.9254172591871865,0.9254172591871865
macro avg,0.9380429510052906,0.9378915388227175,0.9261545767855901,26722.0
weighted avg,0.9370030606884235,0.9254172591871865,0.9104710665202549,26722.0
