,precision,recall,f1-score,support
AppleiCloud,0.9936,1.0,0.9967897271268058,621.0
AppleiTunes,0.952054794520548,0.9928571428571429,0.9720279720279721,140.0
Dropbox,0.976682564917859,0.9989159891598915,0.987674169346195,1845.0
FTP_DATA,1.0,0.96875,0.9841269841269841,32.0
Facebook,1.0,0.132,0.2332155477031802,2000.0
GMail,0.9932848349188584,0.8875,0.9374174808555585,2000.0
Github,0.9941133186166299,0.9992603550295858,0.9966801918111398,1352.0
GoogleDrive,0.9567404426559356,0.951,0.9538615847542627,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.9121621621621622,0.9807991696938246,0.9452363090772694,1927.0
Instagram,0.7568285280728376,0.9975,0.8606557377049181,2000.0
MS_OneDrive,0.9914255091103966,1.0,0.9956942949407966,925.0
NetFlix,0.9259259259259259,0.974025974025974,0.949367088607595,308.0
Skype,0.8741071428571429,0.9929006085192698,0.9297245963912629,1972.0
Snapchat,1.0,0.85,0.9189189189189189,40.0
SoundCloud,0.7073170731707317,0.8055555555555556,0.7532467532467532,36.0
Spotify,0.9948051948051948,1.0,0.9973958333333334,766.0
Steam,0.9838709677419355,0.9384615384615385,0.9606299212598426,130.0
TeamViewer,1.0,0.9910313901345291,0.9954954954954954,223.0
Telegram,0.9965034965034965,1.0,0.9982486865148862,285.0
Twitter,0.9954034729315628,0.9943877551020408,0.9948953547728433,1960.0
WhatsApp,0.7576121794871795,0.9963119072708114,0.8607191624943104,1898.0
Wikipedia,0.9963369963369964,1.0,0.998165137614679,272.0
YouTube,0.904672015101463,0.9953271028037384,0.9478368355995056,1926.0
eBay,0.6824324324324325,0.9711538461538461,0.8015873015873016,104.0
accuracy,0.9183818576453858,0.9183818576453858,0.9183818576453858,0.9183818576453858
macro avg,0.9338351620907714,0.93670953339071,0.9187844434124723,26722.0
weighted avg,0.932620146385892,0.9183818576453858,0.897322799145636,26722.0
