,precision,recall,f1-score,support
AppleiCloud,0.9904306220095693,1.0,0.9951923076923077,621.0
AppleiTunes,0.9857142857142858,0.9857142857142858,0.9857142857142858,140.0
Dropbox,0.9940636805180788,0.9983739837398374,0.9962141698215252,1845.0
FTP_DATA,1.0,1.0,1.0,32.0
Facebook,1.0,0.49,0.6577181208053691,2000.0
GMail,0.9902386117136659,0.913,0.9500520291363164,2000.0
Github,0.9955784819454679,0.9992603550295858,0.9974160206718345,1352.0
GoogleDrive,0.9556331006979063,0.9585,0.9570644033949076,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.9389578163771712,0.9818370524130773,0.9599188229325215,1927.0
Instagram,0.8071168621107966,0.998,0.8924659065504136,2000.0
MS_OneDrive,0.9967672413793104,1.0,0.9983810037776578,925.0
NetFlix,0.980327868852459,0.9707792207792207,0.9755301794453507,308.0
Skype,0.9339039467427485,0.9959432048681541,0.9639263803680982,1972.0
Snapchat,0.9714285714285714,0.85,0.9066666666666667,40.0
SoundCloud,0.8857142857142857,0.8611111111111112,0.8732394366197184,36.0
Spotify,0.9948051948051948,1.0,0.9973958333333334,766.0
Steam,0.991869918699187,0.9384615384615385,0.9644268774703556,130.0
TeamViewer,1.0,0.9910313901345291,0.9954954954954954,223.0
Telegram,0.9895833333333334,1.0,0.9947643979057591,285.0
Twitter,0.9984639016897081,0.9948979591836735,0.9966777408637874,1960.0
WhatsApp,0.8417074255224545,0.9973656480505796,0.9129491198456716,1898.0
Wikipedia,1.0,1.0,1.0,272.0
YouTube,0.9410898379970545,0.9953271028037384,0.9674489023467071,1926.0
eBay,0.8706896551724138,0.9711538461538461,0.9181818181818181,104.0
accuracy,0.9480952024549061,0.9480952024549061,0.9480952024549061,0.9480952024549061
macro avg,0.9621633856969464,0.9556302679377271,0.9542735967615961,26722.0
weighted avg,0.9543620915105521,0.9480952024549061,0.9431696616278422,26722.0
