,precision,recall,f1-score,support
AppleiCloud,0.9936,1.0,0.9967897271268058,621.0
AppleiTunes,0.9855072463768116,0.9714285714285714,0.9784172661870504,140.0
Dropbox,0.9705263157894737,0.9994579945799458,0.9847797062750334,1845.0
FTP_DATA,1.0,0.96875,0.9841269841269841,32.0
Facebook,1.0,0.333,0.4996249062265567,2000.0
GMail,0.9928374655647383,0.901,0.9446920052424639,2000.0
Github,0.9948453608247423,0.9992603550295858,0.9970479704797047,1352.0
GoogleDrive,0.9555,0.9555,0.9555,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.9283611383709519,0.9818370524130773,0.9543505674653215,1927.0
Instagram,0.7916666666666666,0.9975,0.8827433628318584,2000.0
MS_OneDrive,0.9903640256959315,1.0,0.9951586874663797,925.0
NetFlix,0.9614147909967846,0.9707792207792207,0.9660743134087236,308.0
Skype,0.8805031446540881,0.9939148073022313,0.9337779895188185,1972.0
Snapchat,1.0,0.85,0.9189189189189189,40.0
SoundCloud,0.8157894736842105,0.8611111111111112,0.8378378378378377,36.0
Spotify,0.9883870967741936,1.0,0.9941596365996107,766.0
Steam,0.976,0.9384615384615385,0.9568627450980391,130.0
TeamViewer,1.0,0.9910313901345291,0.9954954954954954,223.0
Telegram,1.0,1.0,1.0,285.0
Twitter,0.9974463738508682,0.9964285714285714,0.996937212863706,1960.0
WhatsApp,0.8226857887874837,0.9973656480505796,0.9016432483924743,1898.0
Wikipedia,1.0,1.0,1.0,272.0
YouTube,0.9397058823529412,0.9953271028037384,0.9667170953101362,1926.0
eBay,0.6688741721854304,0.9711538461538461,0.792156862745098,104.0
accuracy,0.935109647481476,0.935109647481476,0.935109647481476,0.935109647481476
macro avg,0.9461605977030126,0.9469322883870619,0.9373525015846808,26722.0
weighted avg,0.9441436028023235,0.935109647481476,0.9249858316073601,26722.0
