,precision,recall,f1-score,support
AppleiCloud,0.9936,1.0,0.9967897271268058,621.0
AppleiTunes,0.9856115107913669,0.9785714285714285,0.9820788530465949,140.0
Dropbox,0.9929615592853276,0.9940379403794037,0.9934994582881906,1845.0
FTP_DATA,1.0,0.96875,0.9841269841269841,32.0
Facebook,1.0,0.0015,0.0029955067398901645,2000.0
GMail,0.9930635838150289,0.859,0.9211796246648792,2000.0
Github,0.9926578560939795,1.0,0.9963154016212232,1352.0
GoogleDrive,0.930562347188264,0.9515,0.9409147095179233,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.9059334298118669,0.9745718733783083,0.9390000000000001,1927.0
Instagram,0.6936999651931779,0.9965,0.8179766057869895,2000.0
MS_OneDrive,0.9871931696905016,1.0,0.9935553168635876,925.0
NetFlix,0.9707792207792207,0.9707792207792207,0.9707792207792207,308.0
Skype,0.8815551537070524,0.9888438133874239,0.9321223709369024,1972.0
Snapchat,1.0,0.85,0.9189189189189189,40.0
SoundCloud,0.78125,0.6944444444444444,0.7352941176470588,36.0
Spotify,0.9909443725743855,1.0,0.9954515919428201,766.0
Steam,0.9838709677419355,0.9384615384615385,0.9606299212598426,130.0
TeamViewer,1.0,0.9910313901345291,0.9954954954954954,223.0
Telegram,0.986159169550173,1.0,0.9930313588850175,285.0
Twitter,0.9943791517629024,0.9928571428571429,0.9936175644625989,1960.0
WhatsApp,0.7498017446471055,0.9963119072708114,0.8556561085972851,1898.0
Wikipedia,1.0,1.0,1.0,272.0
YouTube,0.8573991031390135,0.9927310488058152,0.9201154956689124,1926.0
eBay,0.8130081300813008,0.9615384615384616,0.8810572687224669,104.0
accuracy,0.9047975450939301,0.9047975450939301,0.9047975450939301,0.9047975450939301
macro avg,0.9393772174341041,0.9240572084003411,0.9088240648439845,26722.0
weighted avg,0.9240035181511725,0.9047975450939301,0.8727908476923604,26722.0
