,precision,recall,f1-score,support
AppleiCloud,0.9904306220095693,1.0,0.9951923076923077,621.0
AppleiTunes,0.9855072463768116,0.9714285714285714,0.9784172661870504,140.0
Dropbox,0.9935344827586207,0.9994579945799458,0.9964874358281545,1845.0
FTP_DATA,1.0,0.96875,0.9841269841269841,32.0
Facebook,1.0,0.4655,0.6352780620948482,2000.0
GMail,0.9890290729566649,0.9015,0.9432382945330893,2000.0
Github,0.9963126843657817,0.9992603550295858,0.9977843426883308,1352.0
GoogleDrive,0.9513164431197219,0.9575,0.9543982058310492,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.9315944881889764,0.9823559937727037,0.9563020964890123,1927.0
Instagram,0.8156173344235487,0.9975,0.8974358974358975,2000.0
MS_OneDrive,0.9696016771488469,1.0,0.9845662586482171,925.0
NetFlix,0.964516129032258,0.9707792207792207,0.9676375404530744,308.0
Skype,0.9254716981132075,0.9949290060851927,0.9589442815249266,1972.0
Snapchat,0.9714285714285714,0.85,0.9066666666666667,40.0
SoundCloud,0.8461538461538461,0.9166666666666666,0.8799999999999999,36.0
Spotify,0.9909443725743855,1.0,0.9954515919428201,766.0
Steam,0.991869918699187,0.9384615384615385,0.9644268774703556,130.0
TeamViewer,1.0,0.9910313901345291,0.9954954954954954,223.0
Telegram,0.9965034965034965,1.0,0.9982486865148862,285.0
Twitter,0.99795605518651,0.9964285714285714,0.9971917283635436,1960.0
WhatsApp,0.8441964285714286,0.9963119072708114,0.9139681005316578,1898.0
Wikipedia,1.0,1.0,1.0,272.0
YouTube,0.9287790697674418,0.9953271028037384,0.9609022556390978,1926.0
eBay,0.8782608695652174,0.9711538461538461,0.9223744292237444,104.0
accuracy,0.9453259486565376,0.9453259486565376,0.9453259486565376,0.9453259486565376
macro avg,0.9583609802777636,0.9545736865837969,0.9513813922152482,26722.0
weighted avg,0.9514998972113928,0.9453259486565376,0.9395802846932564,26722.0
