,precision,recall,f1-score,support
AppleiCloud,0.9951845906902087,0.998389694041868,0.9967845659163986,621.0
AppleiTunes,0.9712230215827338,0.9642857142857143,0.967741935483871,140.0
Dropbox,0.9945945945945946,0.997289972899729,0.9959404600811907,1845.0
FTP_DATA,1.0,1.0,1.0,32.0
Facebook,0.0,0.0,0.0,2000.0
GMail,0.9652641878669276,0.9865,0.9757665677546984,2000.0
Github,0.995575221238938,0.9985207100591716,0.9970457902511078,1352.0
GoogleDrive,0.9844236760124611,0.948,0.9658685685175751,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.9690775681341719,0.9595225739491438,0.9642764015645372,1927.0
Instagram,0.7227256252265314,0.997,0.8379911746165161,2000.0
MS_OneDrive,0.9788359788359788,1.0,0.9893048128342246,925.0
NetFlix,0.9966442953020134,0.9642857142857143,0.9801980198019802,308.0
Skype,0.831063829787234,0.9903651115618661,0.9037482646922721,1972.0
Snapchat,0.9714285714285714,0.85,0.9066666666666667,40.0
SoundCloud,0.6842105263157895,0.7222222222222222,0.7027027027027027,36.0
Spotify,0.9909443725743855,1.0,0.9954515919428201,766.0
Steam,0.976,0.9384615384615385,0.9568627450980391,130.0
TeamViewer,1.0,0.9910313901345291,0.9954954954954954,223.0
Telegram,1.0,1.0,1.0,285.0
Twitter,0.9959058341862845,0.9928571428571429,0.9943791517629024,1960.0
WhatsApp,0.7892320534223706,0.9963119072708114,0.8807638565440149,1898.0
Wikipedia,1.0,1.0,1.0,272.0
YouTube,0.8234786361674579,0.9906542056074766,0.8993636577892999,1926.0
eBay,0.8793103448275862,0.9807692307692307,0.9272727272727272,104.0
accuracy,0.9129930394431555,0.9129930394431555,0.9129930394431555,0.9129930394431555
macro avg,0.9006049171277697,0.9306586851362464,0.9133450062715615,26722.0
weighted avg,0.8550015246023219,0.9129930394431555,0.8803744911560579,26722.0
