,precision,recall,f1-score,support
AppleiCloud,0.9904306220095693,1.0,0.9951923076923077,621.0
AppleiTunes,0.9251700680272109,0.9714285714285714,0.9477351916376306,140.0
Dropbox,0.9886853448275862,0.994579945799458,0.9916238854363685,1845.0
FTP_DATA,1.0,0.96875,0.9841269841269841,32.0
Facebook,0.9705882352941176,0.0165,0.032448377581120944,2000.0
GMail,0.9740193581253184,0.956,0.9649255614433508,2000.0
Github,0.9926578560939795,1.0,0.9963154016212232,1352.0
GoogleDrive,0.9477871705619095,0.953,0.950386437297432,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.9724137931034482,0.9512195121951219,0.9616998950682056,1927.0
Instagram,0.6842827728208648,0.997,0.8115588115588115,2000.0
MS_OneDrive,0.9967672413793104,1.0,0.9983810037776578,925.0
NetFlix,0.5350089766606823,0.9675324675324676,0.6890173410404625,308.0
Skype,0.8960441582336707,0.9878296146044625,0.9397009165460685,1972.0
Snapchat,1.0,0.875,0.9333333333333333,40.0
SoundCloud,0.3875,0.8611111111111112,0.5344827586206897,36.0
Spotify,0.9833119383825417,1.0,0.9915857605177993,766.0
Steam,0.991869918699187,0.9384615384615385,0.9644268774703556,130.0
TeamViewer,0.9910313901345291,0.9910313901345291,0.9910313901345291,223.0
Telegram,0.9895833333333334,1.0,0.9947643979057591,285.0
Twitter,0.9989748846745259,0.9943877551020408,0.9966760419330095,1960.0
WhatsApp,0.7852098047361862,0.9957850368809273,0.8780487804878049,1898.0
Wikipedia,0.9927007299270073,1.0,0.9963369963369962,272.0
YouTube,0.9191468253968254,0.9620976116303219,0.9401319127346525,1926.0
eBay,0.9896907216494846,0.9230769230769231,0.955223880597015,104.0
accuracy,0.9095127610208816,0.9095127610208816,0.9095127610208816,0.9095127610208816
macro avg,0.9161150057628515,0.932191659118299,0.8975661697959826,26722.0
weighted avg,0.9286148713182348,0.9095127610208816,0.8804158875190329,26722.0
