,precision,recall,f1-score,support
AppleiCloud,0.9936,1.0,0.9967897271268058,621.0
AppleiTunes,0.9583333333333334,0.9857142857142858,0.971830985915493,140.0
Dropbox,0.9918918918918919,0.994579945799458,0.993234100135318,1845.0
FTP_DATA,0.9696969696969697,1.0,0.9846153846153847,32.0
Facebook,0.996078431372549,0.127,0.22527716186252772,2000.0
GMail,0.9695304695304695,0.9705,0.9700149925037481,2000.0
Github,0.9926578560939795,1.0,0.9963154016212232,1352.0
GoogleDrive,0.9601814516129032,0.9525,0.9563253012048193,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.9640812077043207,0.9610793980280228,0.9625779625779627,1927.0
Instagram,0.7766952455183165,0.9965,0.8729741568112133,2000.0
MS_OneDrive,0.9956942949407965,1.0,0.9978425026968716,925.0
NetFlix,0.7085308056872038,0.9707792207792207,0.8191780821917808,308.0
Skype,0.9212149976269578,0.9842799188640974,0.9517038489825939,1972.0
Snapchat,1.0,0.9,0.9473684210526316,40.0
SoundCloud,0.43283582089552236,0.8055555555555556,0.5631067961165048,36.0
Spotify,0.9883870967741936,1.0,0.9941596365996107,766.0
Steam,0.9919354838709677,0.9461538461538461,0.9685039370078741,130.0
TeamViewer,0.9954954954954955,0.9910313901345291,0.9932584269662922,223.0
Telegram,0.993006993006993,0.9964912280701754,0.9947460595446586,285.0
Twitter,0.99846547314578,0.9959183673469387,0.9971902937420178,1960.0
WhatsApp,0.7134767836919592,0.9957850368809273,0.8313173521002859,1898.0
Wikipedia,0.9926739926739927,0.9963235294117647,0.9944954128440368,272.0
YouTube,0.8877108433734939,0.956386292834891,0.9207698075481129,1926.0
eBay,0.97,0.9326923076923077,0.9509803921568627,104.0
accuracy,0.9190554599206646,0.9190554599206646,0.9190554599206646,0.9190554599206646
macro avg,0.9264869975175236,0.9383708129306407,0.9141830457569852,26722.0
weighted avg,0.9344885592967689,0.9190554599206646,0.8984352295991114,26722.0
