,precision,recall,f1-score,support
AppleiCloud,0.9936,1.0,0.9967897271268058,621.0
AppleiTunes,0.9586206896551724,0.9928571428571429,0.9754385964912282,140.0
Dropbox,0.9818763326226013,0.9983739837398374,0.9900564364418167,1845.0
FTP_DATA,1.0,0.96875,0.9841269841269841,32.0
Facebook,0.9409613375130617,0.9005,0.9202861522738885,2000.0
GMail,0.9390766301761067,0.9865,0.9622043404047793,2000.0
Github,0.9977859778597786,1.0,0.9988917620982638,1352.0
GoogleDrive,0.9882352941176471,0.042,0.08057553956834533,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.5936808846761453,0.9750908147379346,0.7380204241948154,1927.0
Instagram,0.9668938656280428,0.993,0.9797730636408486,2000.0
MS_OneDrive,0.9978425026968716,1.0,0.9989200863930885,925.0
NetFlix,0.9933333333333333,0.9675324675324676,0.9802631578947368,308.0
Skype,0.9649036085022245,0.9898580121703854,0.9772215269086358,1972.0
Snapchat,0.9736842105263158,0.925,0.9487179487179489,40.0
SoundCloud,0.7931034482758621,0.6388888888888888,0.7076923076923076,36.0
Spotify,0.9909443725743855,1.0,0.9954515919428201,766.0
Steam,1.0,0.9384615384615385,0.9682539682539683,130.0
TeamViewer,0.9866071428571429,0.9910313901345291,0.9888143176733781,223.0
Telegram,0.9827586206896551,1.0,0.9913043478260869,285.0
Twitter,0.9974411463664279,0.9943877551020408,0.99591211037302,1960.0
WhatsApp,0.9320388349514563,0.9610115911485775,0.9463035019455254,1898.0
Wikipedia,1.0,1.0,1.0,272.0
YouTube,0.7833679833679834,0.9781931464174455,0.870006926806742,1926.0
eBay,1.0,0.9326923076923077,0.9651741293532339,104.0
accuracy,0.9102237856447871,0.9102237856447871,0.9102237856447871,0.9102237856447871
macro avg,0.9502702486556086,0.9269651615553238,0.9184079579259706,26722.0
weighted avg,0.9323898796071629,0.9102237856447871,0.8845141587363011,26722.0
