,precision,recall,f1-score,support
AppleiCloud,0.9904306220095693,1.0,0.9951923076923077,621.0
AppleiTunes,0.9790209790209791,1.0,0.989399293286219,140.0
Dropbox,0.9934994582881906,0.9940379403794037,0.9937686263885125,1845.0
FTP_DATA,1.0,0.9375,0.967741935483871,32.0
Facebook,0.9934328358208955,0.832,0.905578231292517,2000.0
GMail,0.9924286546301689,0.852,0.9168684422921711,2000.0
Github,0.9941176470588236,1.0,0.9970501474926253,1352.0
GoogleDrive,0.9679521998913634,0.891,0.9278833637073678,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.8478456014362658,0.9802802283341983,0.9092659446450062,1927.0
Instagram,0.9545019157088123,0.9965,0.9750489236790607,2000.0
MS_OneDrive,0.9956942949407965,1.0,0.9978425026968716,925.0
NetFlix,0.9966777408637874,0.974025974025974,0.9852216748768472,308.0
Skype,0.9765117441279361,0.9908722109533469,0.983639567077775,1972.0
Snapchat,1.0,0.9,0.9473684210526316,40.0
SoundCloud,0.8,0.6666666666666666,0.7272727272727272,36.0
Spotify,0.9896640826873385,1.0,0.9948051948051948,766.0
Steam,1.0,0.9384615384615385,0.9682539682539683,130.0
TeamViewer,0.9866071428571429,0.9910313901345291,0.9888143176733781,223.0
Telegram,0.9693877551020408,1.0,0.9844559585492229,285.0
Twitter,0.9974398361495136,0.9938775510204082,0.9956555072834142,1960.0
WhatsApp,0.8898865784499055,0.9920969441517387,0.9382162431489786,1898.0
Wikipedia,1.0,1.0,1.0,272.0
YouTube,0.9229268292682927,0.9823468328141225,0.9517102615694164,1926.0
eBay,0.9809523809523809,0.9903846153846154,0.985645933014354,104.0
accuracy,0.961754359703615,0.961754359703615,0.961754359703615,0.961754359703615
macro avg,0.9687591319705681,0.9561232756930618,0.9610679797293775,26722.0
weighted avg,0.9645241090162912,0.961754359703615,0.9614131596179318,26722.0
