,precision,recall,f1-score,support
AppleiCloud,0.9936,1.0,0.9967897271268058,621.0
AppleiTunes,0.9785714285714285,0.9785714285714285,0.9785714285714285,140.0
Dropbox,0.9940347071583514,0.9934959349593496,0.9937652480346977,1845.0
FTP_DATA,1.0,1.0,1.0,32.0
Facebook,1.0,0.11,0.19819819819819817,2000.0
GMail,0.9683417085427136,0.9635,0.9659147869674185,2000.0
Github,0.9933823529411765,0.9992603550295858,0.9963126843657817,1352.0
GoogleDrive,0.9610520991401112,0.95,0.9554940910233845,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.9680628272251309,0.9595225739491438,0.9637737816002084,1927.0
Instagram,0.7065910701630049,0.997,0.8270427208627125,2000.0
MS_OneDrive,0.9989200863930886,1.0,0.9994597514856833,925.0
NetFlix,0.7142857142857143,0.974025974025974,0.8241758241758242,308.0
Skype,0.9015256588072122,0.9888438133874239,0.94316807738815,1972.0
Snapchat,1.0,0.875,0.9333333333333333,40.0
SoundCloud,0.49122807017543857,0.7777777777777778,0.6021505376344085,36.0
Spotify,0.9870633893919794,0.9960835509138382,0.9915529564652372,766.0
Steam,0.9919354838709677,0.9461538461538461,0.9685039370078741,130.0
TeamViewer,0.9954954954954955,0.9910313901345291,0.9932584269662922,223.0
Telegram,0.9895833333333334,1.0,0.9947643979057591,285.0
Twitter,0.9994877049180327,0.9954081632653061,0.9974437627811861,1960.0
WhatsApp,0.7795632468067573,0.9968387776606955,0.8749132947976879,1898.0
Wikipedia,0.9927007299270073,1.0,0.9963369963369962,272.0
YouTube,0.8971153846153846,0.9688473520249221,0.9316025961058413,1926.0
eBay,1.0,0.9711538461538461,0.9853658536585366,104.0
accuracy,0.9181947459022528,0.9181947459022528,0.9181947459022528,0.9181947459022528
macro avg,0.9321016196704932,0.9373005913603066,0.9164756965117377,26722.0
weighted avg,0.934418381008412,0.9181947459022528,0.8962673987159833,26722.0
