,precision,recall,f1-score,support
AppleiCloud,0.9936,1.0,0.9967897271268058,621.0
AppleiTunes,0.9788732394366197,0.9928571428571429,0.9858156028368794,140.0
Dropbox,0.994066882416397,0.9989159891598915,0.996485536631522,1845.0
FTP_DATA,1.0,0.90625,0.9508196721311475,32.0
Facebook,0.9860546194073213,0.8485,0.9121203977425424,2000.0
GMail,0.9834666666666667,0.922,0.951741935483871,2000.0
Github,0.9955817378497791,1.0,0.9977859778597786,1352.0
GoogleDrive,0.9818473037907101,0.9195,0.9496514329976762,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.9128970163618865,0.9844317592112092,0.9473158551810238,1927.0
Instagram,0.9647001934235977,0.9975,0.980825958702065,2000.0
MS_OneDrive,0.9978425026968716,1.0,0.9989200863930885,925.0
NetFlix,0.9836065573770492,0.974025974025974,0.9787928221859706,308.0
Skype,0.98989898989899,0.9939148073022313,0.9919028340080972,1972.0
Snapchat,1.0,0.9,0.9473684210526316,40.0
SoundCloud,0.8888888888888888,0.8888888888888888,0.8888888888888888,36.0
Spotify,0.9896640826873385,1.0,0.9948051948051948,766.0
Steam,1.0,0.9384615384615385,0.9682539682539683,130.0
TeamViewer,0.9866071428571429,0.9910313901345291,0.9888143176733781,223.0
Telegram,0.9895833333333334,1.0,0.9947643979057591,285.0
Twitter,0.9989785495403473,0.9979591836734694,0.998468606431853,1960.0
WhatsApp,0.8947867298578199,0.9947312961011591,0.9421157684630739,1898.0
Wikipedia,1.0,1.0,1.0,272.0
YouTube,0.9471057884231537,0.9854620976116303,0.9659033078880408,1926.0
eBay,1.0,0.9903846153846154,0.9951690821256038,104.0
accuracy,0.972232617319063,0.972232617319063,0.972232617319063,0.972232617319063
macro avg,0.9783220089965564,0.9689925873124914,0.9729407917107544,26722.0
weighted avg,0.9735061024651461,0.972232617319063,0.9719853148365639,26722.0
