,precision,recall,f1-score,support
AppleiCloud,0.9936,1.0,0.9967897271268058,621.0
AppleiTunes,0.9859154929577465,1.0,0.9929078014184397,140.0
Dropbox,0.994066882416397,0.9989159891598915,0.996485536631522,1845.0
FTP_DATA,1.0,0.96875,0.9841269841269841,32.0
Facebook,0.9274028629856851,0.907,0.917087967644085,2000.0
GMail,0.9272983114446529,0.9885,0.9569215876089062,2000.0
Github,0.9970501474926253,1.0,0.9985228951255538,1352.0
GoogleDrive,1.0,0.073,0.13606710158434296,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.5953591862682772,0.9719771665801764,0.7384190814113937,1927.0
Instagram,0.9677891654465594,0.9915,0.9795011113855273,2000.0
MS_OneDrive,0.9978425026968716,1.0,0.9989200863930885,925.0
NetFlix,0.9772727272727273,0.9772727272727273,0.9772727272727273,308.0
Skype,0.9472665699080793,0.9929006085192698,0.9695469175538499,1972.0
Snapchat,0.9722222222222222,0.875,0.9210526315789473,40.0
SoundCloud,0.875,0.7777777777777778,0.823529411764706,36.0
Spotify,0.993514915693904,1.0,0.9967469095640858,766.0
Steam,0.9838709677419355,0.9384615384615385,0.9606299212598426,130.0
TeamViewer,0.9866071428571429,0.9910313901345291,0.9888143176733781,223.0
Telegram,0.9965034965034965,1.0,0.9982486865148862,285.0
Twitter,0.9989759344598055,0.9954081632653061,0.9971888576539739,1960.0
WhatsApp,0.9360251704247509,0.940463645943098,0.938239159001314,1898.0
Wikipedia,1.0,0.9963235294117647,0.998158379373849,272.0
YouTube,0.8132295719844358,0.9766355140186916,0.8874734607218683,1926.0
eBay,0.9622641509433962,0.9807692307692307,0.9714285714285713,104.0
accuracy,0.9120200583788639,0.9120200583788639,0.9120200583788639,0.9120200583788639
macro avg,0.9531630968688285,0.9336674912525601,0.924963193272746,26722.0
weighted avg,0.9336739933707625,0.9120200583788639,0.8889310803463774,26722.0
