,precision,recall,f1-score,support
AppleiCloud,0.9936,1.0,0.9967897271268058,621.0
AppleiTunes,0.9858156028368794,0.9928571428571429,0.9893238434163701,140.0
Dropbox,0.9951377633711507,0.9983739837398374,0.9967532467532467,1845.0
FTP_DATA,1.0,0.9375,0.967741935483871,32.0
Facebook,0.9826388888888888,0.849,0.9109442060085837,2000.0
GMail,0.988673139158576,0.9165,0.9512195121951219,2000.0
Github,0.9948491537895512,1.0,0.9974179269642198,1352.0
GoogleDrive,0.9752501316482359,0.926,0.9499871761990254,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.909437559580553,0.9901401141670991,0.9480745341614906,1927.0
Instagram,0.9665697674418605,0.9975,0.9817913385826772,2000.0
MS_OneDrive,0.9914255091103966,1.0,0.9956942949407966,925.0
NetFlix,0.9803921568627451,0.974025974025974,0.977198697068404,308.0
Skype,0.9834254143646409,0.9929006085192698,0.9881402977542266,1972.0
Snapchat,1.0,0.9,0.9473684210526316,40.0
SoundCloud,0.875,0.7777777777777778,0.823529411764706,36.0
Spotify,0.9909443725743855,1.0,0.9954515919428201,766.0
Steam,1.0,0.9384615384615385,0.9682539682539683,130.0
TeamViewer,0.9822222222222222,0.9910313901345291,0.9866071428571429,223.0
Telegram,0.9827586206896551,1.0,0.9913043478260869,285.0
Twitter,0.9994877049180327,0.9954081632653061,0.9974437627811861,1960.0
WhatsApp,0.8929924242424242,0.9936775553213909,0.9406483790523691,1898.0
Wikipedia,1.0,1.0,1.0,272.0
YouTube,0.9516785350966429,0.9714434060228453,0.961459403905447,1926.0
eBay,0.9902912621359223,0.9807692307692307,0.9855072463768114,104.0
accuracy,0.9712222139061447,0.9712222139061447,0.9712222139061447,0.9712222139061447
macro avg,0.9765036091573106,0.9649346754024778,0.9699460164987204,26722.0
weighted avg,0.9724834655807572,0.9712222139061447,0.9709789419600167,26722.0
