,precision,recall,f1-score,support
AppleiCloud,0.9920127795527156,1.0,0.9959903769045709,621.0
AppleiTunes,0.9655172413793104,1.0,0.9824561403508771,140.0
Dropbox,0.9940700808625337,0.9994579945799458,0.9967567567567568,1845.0
FTP_DATA,1.0,0.96875,0.9841269841269841,32.0
Facebook,0.9847238542890717,0.838,0.9054565099945975,2000.0
GMail,0.989148128052089,0.9115,0.9487379651314078,2000.0
Github,0.9977859778597786,1.0,0.9988917620982638,1352.0
GoogleDrive,0.9766081871345029,0.9185,0.9466632311259984,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.9069656488549618,0.9865075246497146,0.9450658712403678,1927.0
Instagram,0.9609826589595376,0.9975,0.978900883218842,2000.0
MS_OneDrive,0.9978425026968716,1.0,0.9989200863930885,925.0
NetFlix,0.9900990099009901,0.974025974025974,0.9819967266775778,308.0
Skype,0.9869083585095669,0.9939148073022313,0.9903991915108641,1972.0
Snapchat,1.0,0.9,0.9473684210526316,40.0
SoundCloud,0.8285714285714286,0.8055555555555556,0.8169014084507044,36.0
Spotify,0.9896640826873385,1.0,0.9948051948051948,766.0
Steam,1.0,0.9384615384615385,0.9682539682539683,130.0
TeamViewer,0.9866071428571429,0.9910313901345291,0.9888143176733781,223.0
Telegram,0.986159169550173,1.0,0.9930313588850175,285.0
Twitter,0.9979591836734694,0.9979591836734694,0.9979591836734694,1960.0
WhatsApp,0.8905660377358491,0.9947312961011591,0.9397710303633647,1898.0
Wikipedia,1.0,1.0,1.0,272.0
YouTube,0.9440559440559441,0.9813084112149533,0.9623217922606925,1926.0
eBay,1.0,0.9807692307692307,0.9902912621359222,104.0
accuracy,0.9704363445849862,0.9704363445849862,0.9704363445849862,0.9704363445849862
macro avg,0.9746498966873309,0.967118916258732,0.9701552169233817,26722.0
weighted avg,0.9718805085402451,0.9704363445849862,0.97013959312675,26722.0
