,precision,recall,f1-score,support
AppleiCloud,0.9951845906902087,0.998389694041868,0.9967845659163986,621.0
AppleiTunes,0.9716312056737588,0.9785714285714285,0.9750889679715302,140.0
Dropbox,0.993517017828201,0.9967479674796748,0.9951298701298701,1845.0
FTP_DATA,1.0,1.0,1.0,32.0
Facebook,0.9836660617059891,0.271,0.4249313994511956,2000.0
GMail,0.9769938650306749,0.9555,0.9661274014155713,2000.0
Github,0.9941176470588236,1.0,0.9970501474926253,1352.0
GoogleDrive,0.9633774160732451,0.947,0.9551185073121532,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.9565661727133368,0.97145822522055,0.9639546858908341,1927.0
Instagram,0.7381481481481481,0.9965,0.8480851063829787,2000.0
MS_OneDrive,0.9946236559139785,1.0,0.9973045822102425,925.0
NetFlix,0.7525,0.9772727272727273,0.8502824858757062,308.0
Skype,0.955435847208619,0.9893509127789046,0.9720976581963128,1972.0
Snapchat,1.0,0.875,0.9333333333333333,40.0
SoundCloud,0.5957446808510638,0.7777777777777778,0.674698795180723,36.0
Spotify,0.9807938540332907,1.0,0.9903038138332256,766.0
Steam,0.9919354838709677,0.9461538461538461,0.9685039370078741,130.0
TeamViewer,0.9910313901345291,0.9910313901345291,0.9910313901345291,223.0
Telegram,1.0,1.0,1.0,285.0
Twitter,0.9974424552429667,0.9948979591836735,0.996168582375479,1960.0
WhatsApp,0.7766830870279147,0.9968387776606955,0.8730964467005077,1898.0
Wikipedia,0.9963369963369964,1.0,0.998165137614679,272.0
YouTube,0.9374053508329127,0.9641744548286605,0.9506014845149732,1926.0
eBay,0.8938053097345132,0.9711538461538461,0.9308755760368663,104.0
accuracy,0.9302821645086445,0.9302821645086445,0.9302821645086445,0.9302821645086445
macro avg,0.9374776094444057,0.9439527602903273,0.9299493549991042,26722.0
weighted avg,0.9420303372299548,0.9302821645086445,0.9183398156095343,26722.0
