,precision,recall,f1-score,support
AppleiCloud,0.9904306220095693,1.0,0.9951923076923077,621.0
AppleiTunes,0.9858156028368794,0.9928571428571429,0.9893238434163701,140.0
Dropbox,0.9919050188882893,0.9962059620596206,0.9940508382909682,1845.0
FTP_DATA,1.0,1.0,1.0,32.0
Facebook,0.9576634512325831,0.8935,0.9244697361614073,2000.0
GMail,0.9769938650306749,0.9555,0.9661274014155713,2000.0
Github,0.9977843426883308,0.9992603550295858,0.9985218033998522,1352.0
GoogleDrive,0.959,0.959,0.959,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.9752109704641351,0.9595225739491438,0.9673031650536228,1927.0
Instagram,0.9656174334140436,0.997,0.9810578105781057,2000.0
MS_OneDrive,0.9978425026968716,1.0,0.9989200863930885,925.0
NetFlix,1.0,0.974025974025974,0.9868421052631579,308.0
Skype,0.9818639798488665,0.9883367139959433,0.9850897144301239,1972.0
Snapchat,1.0,0.85,0.9189189189189189,40.0
SoundCloud,0.7777777777777778,0.7777777777777778,0.7777777777777778,36.0
Spotify,0.993514915693904,1.0,0.9967469095640858,766.0
Steam,0.976,0.9384615384615385,0.9568627450980391,130.0
TeamViewer,1.0,0.9910313901345291,0.9954954954954954,223.0
Telegram,0.9895833333333334,1.0,0.9947643979057591,285.0
Twitter,0.997946611909651,0.9918367346938776,0.9948822927328557,1960.0
WhatsApp,0.9252525252525252,0.9652265542676501,0.9448169159360496,1898.0
Wikipedia,0.9963369963369964,1.0,0.998165137614679,272.0
YouTube,0.9550731953558809,0.9823468328141225,0.9685180445354492,1926.0
eBay,0.9514563106796117,0.9423076923076923,0.9468599033816425,104.0
accuracy,0.9755257839982038,0.9755257839982038,0.9755257839982038,0.9755257839982038
macro avg,0.9737227782179968,0.966167889694984,0.9695882940422131,26722.0
weighted avg,0.9756618642237742,0.9755257839982038,0.9754182244279404,26722.0
