src_ip,dst_ip,server_port,prot,p_count,b_count,max_size,min_size,abyte_count,sbyte_count,Unnamed: 10
192.168.128.40,52.114.142.1,443,6,2.878111958555188e-05,8.580024023507699e-07,0.0,0.006544901065449,0.0045888070205012,0.0074396084500573,Skype
192.168.122.141,204.79.197.222,443,6,7.19527989638797e-05,3.7840703777589664e-06,0.0,0.0225266362252663,0.0122642285554869,0.0234682520638997,MS_OneDrive
192.168.122.62,13.107.3.128,443,6,5.756223917110376e-05,3.0076714647622096e-06,0.0,0.0239345509893455,0.0118887361399679,0.0222956523649807,Skype
192.168.128.23,157.240.6.54,443,6,4.3171679378327816e-05,1.4222322430270916e-06,0.0082191780821917,0.0103500761035007,0.0058305583711444,0.0101913222054874,WhatsApp
192.168.122.151,179.1.4.206,443,6,0.0006979421499496,1.312417261639262e-05,0.0,0.0444824961948249,0.0019686576434644,0.014567261265717,YouTube
192.168.128.3,31.13.67.16,443,6,2.1585839689163908e-05,9.16290609032208e-07,0.0082191780821917,0.0087138508371385,0.0075285115180099,0.0105696601389752,Facebook
192.168.122.92,31.13.67.53,443,6,4.3171679378327816e-05,1.4781889214412722e-06,0.0082191780821917,0.0114916286149162,0.0062087567521125,0.0114233894404042,WhatsApp
172.217.28.101,192.168.122.207,443,6,0.0001007339185494,3.4856347595500028e-06,0.0,0.0214611872146118,0.0068758566696703,0.0163546199471334,GMail
13.107.3.128,192.168.127.64,443,6,5.0366959274715785e-05,1.7381543232404865e-05,0.0,0.1866818873668189,0.0989323628969252,0.1802737403434441,Skype
192.168.128.169,192.30.253.112,443,6,0.0001223197582385,1.0065207529750743e-05,0.0,0.0480213089802131,0.0222883161554944,0.0460990866499428,Github
172.217.8.142,192.168.128.52,443,17,6.475751906749172e-05,5.880114290023483e-06,0.0054794520547945,0.0509132420091324,0.0238485595632783,0.0451677977234689,GoogleDrive
157.240.14.32,192.168.128.142,443,6,3.597639948193985e-05,6.47698552644141e-06,0.0082191780821917,0.0955098934550989,0.0473956109766429,0.1058892798109719,Facebook
192.168.125.39,157.240.6.13,443,6,5.0366959274715785e-05,1.3942539038200013e-06,0.0082191780821917,0.0083333333333333,0.0043847374775222,0.0077195093015148,Facebook
192.168.122.118,162.125.248.4,443,6,2.1585839689163908e-05,3.077617312779936e-07,0.0,0.0004566210045662,0.0003309235832092,0.0005914033907038,Dropbox
13.91.131.5,192.168.125.52,443,6,7.914807886026766e-05,1.464199751837727e-05,0.0,0.1394596651445966,0.0536831590576182,0.1187413979607989,Skype
192.168.128.32,64.233.165.127,19302,17,7.195279896387969e-06,1.305655829664215e-07,0.0054794520547945,0.0003044140030441,0.0008824628885579,0.0,GoogleHangoutDuo
216.58.192.42,192.168.128.3,443,6,0.0001079291984458,9.472999349867333e-06,0.0082191780821917,0.0281582952815829,0.0238747576802823,0.0285369575859544,GoogleServices
31.13.67.11,192.168.128.3,443,6,7.195279896387969e-06,1.678700352425419e-07,0.0082191780821917,0.0007610350076103,0.0017649257771158,0.0004552625424043,Facebook
17.248.184.100,192.168.121.75,443,6,0.0002158583968916,2.9239695999676647e-05,0.0082191780821917,0.0610730593607306,0.0403548855635214,0.063924420335198,AppleiCloud
192.168.122.123,172.217.8.142,443,6,0.0002158583968916,8.848149774242315e-06,0.0,0.0312785388127853,0.0092338354648321,0.0205067366059983,GoogleDrive
208.80.154.240,192.168.125.115,443,6,0.0003885451144049,0.0001810081970285,0.0,0.1666666666666666,0.1513724693197125,0.1221526723377557,Wikipedia
192.168.127.72,192.30.253.124,443,6,7.195279896387969e-06,9.326113069030109e-08,0.0,0.0,0.0,0.0,Github
192.168.127.15,172.217.2.138,443,17,3.597639948193985e-05,1.617614311823272e-05,0.0328767123287671,0.0509132420091324,0.1238757279813206,0.054717392097143,GoogleServices
162.250.5.94,192.168.125.28,5938,6,2.1585839689163908e-05,3.287454856833113e-07,0.0,0.0004566210045662,0.0005791162706161,0.0006096046617243,TeamViewer
31.13.67.63,192.168.128.101,443,6,0.0001151244783422,1.2277827855378138e-05,0.0082191780821917,0.0762176560121765,0.0300167156109319,0.0619848067904114,Instagram
192.168.125.7,192.229.210.163,443,6,0.0151676500215858,0.0002280654320465,0.0,0.0240867579908675,0.0007059912318352,0.0035304524863081,Twitter
52.179.199.114,192.168.122.46,443,6,0.0001007339185494,8.696600436870576e-06,0.0,0.0546423135464231,0.0233117279690619,0.0500002276312711,Skype
192.168.128.22,72.21.91.66,443,6,8.634335875665563e-05,5.500075182460506e-06,0.0,0.0285388127853881,0.0159437285303763,0.0288858134467543,Twitter
172.217.3.78,192.168.125.33,443,6,0.0083825010792919,0.0020655242072461,0.0,0.1819254185692542,0.079401793204543,0.0770511523042882,GoogleDrive
31.13.67.63,192.168.122.120,443,6,3.597639948193985e-05,6.691486127029102e-07,0.0082191780821917,0.0007610350076103,0.0015994639855112,0.0004037381406586,Instagram
172.217.8.138,192.168.127.11,443,6,0.0002662253561663,1.98552947239651e-05,0.0,0.0539573820395738,0.0204243713245335,0.0416144017168107,GoogleServices
192.168.127.54,104.244.42.8,443,6,0.0001582961577205,1.8192915069410485e-05,0.0,0.0722983257229832,0.0332026661819924,0.0595372757432229,Twitter
192.168.121.92,162.125.5.3,443,6,7.914807886026766e-05,3.4669825334119427e-06,0.0,0.0227168949771689,0.009624360878335,0.0189087089938139,Dropbox
17.248.137.84,192.168.121.32,443,6,0.0002374442365808,2.9400571450117416e-05,0.0082191780821917,0.0610730593607306,0.0366286985696201,0.0622811188777082,AppleiCloud
162.125.248.4,192.168.125.216,443,6,7.195279896387969e-06,1.212394698973914e-07,0.0,0.0004566210045662,0.0006618471664184,0.0006828938136065,Dropbox
192.168.128.108,157.240.14.52,443,6,0.0001726867175133,7.642749660070175e-06,0.0,0.0376712328767123,0.0102277448783865,0.0250234285103982,WhatsApp
172.217.15.202,192.168.128.88,443,17,0.0004317167937832,0.0001883921470509,0.0130136986301369,0.0509132420091324,0.1417763430621126,0.0272044242924675,GoogleServices
104.244.42.194,192.168.125.7,443,6,0.0003093970355446,5.798510800669469e-06,0.0,0.0029299847792998,0.0019228665779924,0.0020285204703326,Twitter
192.168.125.223,192.30.253.112,443,6,5.0366959274715785e-05,2.035424177315821e-06,0.0,0.0196727549467275,0.0081765702017946,0.0191962847067376,Github
204.79.197.222,192.168.127.34,443,6,5.0366959274715785e-05,1.7696299548484632e-06,0.0,0.0094368340943683,0.0066046831815508,0.0098755049294948,MS_OneDrive
192.168.128.95,162.125.5.3,443,6,0.0,2.7978339207090334e-08,0.0082191780821917,0.0004566210045662,0.0013236943328369,0.0,Dropbox
157.240.14.52,192.168.128.134,443,6,2.1585839689163908e-05,7.437575172551511e-06,0.0,0.1163622526636225,0.0846612833710272,0.1505131957366475,WhatsApp
40.77.16.143,192.168.122.105,443,6,0.0001079291984458,1.6418622058027506e-05,0.0,0.0546423135464231,0.044412702563205,0.0687952660930378,Skype
179.1.4.209,192.168.125.33,443,6,0.0016549143761692,0.0011858992117447,0.0,0.888888888888889,0.238492280951011,0.2443893345823564,YouTube
172.217.15.197,192.168.128.46,443,6,0.0001654914376169,9.160574562054823e-06,0.0,0.0520167427701674,0.0138298480816189,0.0338523208821068,GMail
192.168.128.25,17.248.184.116,443,6,0.0001654914376169,1.722299931023135e-05,0.0082191780821917,0.049048706240487,0.0297233723937407,0.0515594562899886,AppleiCloud
192.168.121.97,172.217.30.202,443,6,0.0001582961577205,6.546931374459136e-06,0.0,0.0201293759512937,0.0092466763588161,0.0141606941397817,GoogleServices
162.125.248.4,192.168.122.80,443,6,0.0,0.0,0.0,0.0,0.0,0.0,Dropbox
192.168.125.54,162.125.34.129,443,6,0.0002158583968916,1.824420869129015e-05,0.0,0.0375570776255707,0.0235738574038986,0.0432252505351484,Dropbox
172.217.15.197,192.168.128.3,443,6,0.0001079291984458,1.0461567335184523e-05,0.0082191780821917,0.0896499238964992,0.0267979159986305,0.0652728759125536,GMail
162.125.5.3,192.168.122.80,443,6,4.3171679378327816e-05,1.044757816558098e-05,0.0,0.1308980213089802,0.0668308055471242,0.1352637203642998,Dropbox
216.58.192.42,192.168.128.3,443,6,0.0001367103180313,1.4429828446056835e-05,0.0082191780821917,0.05441400304414,0.0299430688873815,0.0511766215337448,GoogleServices
192.168.128.64,31.13.67.53,5222,6,3.597639948193985e-05,3.0379813322365577e-06,0.0136986301369863,0.010958904109589,0.020278261789644,0.013174852889757,WhatsApp
157.55.134.142,192.168.125.73,443,6,0.0,0.0,0.0,0.0,0.0,0.0,Skype
172.217.15.206,192.168.128.7,443,6,0.0003381781551302,1.0753008368591715e-05,0.0,0.0214611872146118,0.0062783557595871,0.0119457817535659,GoogleDrive
172.217.2.138,192.168.121.83,443,6,0.0002590300762699,5.162936195015068e-05,0.0,0.1079147640791476,0.0617247015059544,0.08339468382686,GoogleServices
192.168.127.42,74.125.134.127,19302,17,6.475751906749172e-05,1.025872437593312e-06,0.0054794520547945,0.0003044140030441,0.0008824628885579,0.0,GoogleHangoutDuo
192.168.125.52,13.107.42.12,443,6,0.000352568714923,1.3807310398699076e-05,0.0,0.0555555555555555,0.0087407949111663,0.0334123516556057,MS_OneDrive
192.168.128.16,192.229.163.25,443,6,0.0001223197582385,6.166892266896159e-06,0.0,0.0199010654490106,0.0120419415037904,0.0221948352602932,Twitter
172.217.8.142,192.168.122.22,443,17,5.0366959274715785e-05,7.302346533050574e-06,0.0054794520547945,0.0509132420091324,0.0393247524713631,0.0516474424231414,GoogleDrive
192.168.122.52,179.1.4.207,443,6,0.0011584400633184,1.94053097683844e-05,0.0,0.0494292237442922,0.0012821586567414,0.0117630702244636,YouTube
173.194.136.186,192.168.121.103,443,6,0.000669161030364,0.0004160682138769,0.0,0.3888888888888889,0.2050470583720808,0.1585682479762567,YouTube
192.168.122.207,173.194.136.199,443,6,0.0001295150381349,6.157566153827129e-06,0.0,0.0270167427701674,0.0111527053264853,0.0232433327461364,YouTube
179.1.4.207,192.168.122.150,443,6,0.0030579939559648,0.0025271294997108,0.0,1.0,0.2762600824174427,0.3411749425209358,YouTube
35.186.224.53,192.168.122.62,443,6,0.0041085048208375,0.0002751180040081,0.0,0.0394216133942161,0.0183510240398348,0.0271752115974878,Spotify
157.240.6.32,192.168.125.91,443,6,4.3171679378327816e-05,6.623871807278634e-06,0.0082191780821917,0.0954718417047184,0.0409872495234945,0.0993170179451312,Facebook
172.217.2.133,192.168.125.17,443,6,0.0075838250107929,0.0026883826577308,0.0,0.5555555555555556,0.1161521911721687,0.09277019651437,GMail
192.168.128.111,192.30.253.112,443,6,0.0001511008778241,1.591268042403262e-05,0.0,0.0520167427701674,0.0300087521996409,0.0586086376967178,Github
157.240.6.54,192.168.128.11,443,6,0.0,0.0,0.0,0.0,0.0,0.0,WhatsApp
104.244.42.2,192.168.121.42,443,6,7.914807886026766e-05,1.1123721363085664e-05,0.0,0.0758751902587519,0.0398119455280981,0.0725629419204618,Twitter
192.168.128.164,204.79.197.222,443,6,0.0001367103180313,1.0326338695683588e-05,0.0,0.0234779299847793,0.0202359771132442,0.0297628969711162,MS_OneDrive
192.168.122.22,172.217.3.142,443,17,0.000834652467981,9.543178350711784e-05,0.0075342465753424,0.0509132420091324,0.0342152357807415,0.0443846945465242,YouTube
172.217.0.174,192.168.128.90,443,6,0.0006187940710893,0.0002369648754427,0.0,0.1079147640791476,0.1245020737760403,0.0720756074749696,GoogleDrive
74.125.134.127,192.168.122.58,19302,17,4.3171679378327816e-05,8.859807415578602e-07,0.0136986301369863,0.0007610350076103,0.0022061572213948,0.0,GoogleHangoutDuo
192.168.125.66,172.217.2.214,443,6,0.0003093970355446,7.621765905664856e-06,0.0,0.0196727549467275,0.003883338108522,0.011222102553099,YouTube
173.194.210.108,192.168.128.33,993,6,0.0006331846308821,0.0001826775712678,0.0082191780821917,0.1083713850837138,0.092746601703614,0.1141680453437249,GMail
157.240.14.53,192.168.122.81,5222,6,0.0001942725572024,2.9069494436166847e-05,0.0082191780821917,0.0575342465753424,0.0448637829220751,0.0604483788976448,WhatsApp
192.168.125.44,185.199.108.153,80,6,0.0001439055979277,3.7887334342934814e-06,0.0,0.0153348554033485,0.0043335231139269,0.0133784339497237,Github
208.80.154.224,192.168.128.21,443,6,0.0001079291984458,6.094614890611176e-06,0.0,0.0502663622526636,0.0138850020121538,0.0369606282577376,Wikipedia
192.168.128.3,157.240.14.53,5222,6,0.0,2.7978339207090334e-08,0.0082191780821917,0.0004566210045662,0.0013236943328369,0.0,WhatsApp
192.168.127.24,104.244.42.200,443,6,0.0001726867175133,3.641847153456257e-06,0.0,0.0167047184170471,0.0026562132945593,0.0099212728530269,Twitter
192.16.58.25,192.168.127.33,80,6,5.0366959274715785e-05,6.429422349789356e-05,0.0,0.3251141552511415,0.3763704219699609,0.3444826840497056,Twitter
192.168.122.138,173.194.136.199,443,17,4.3171679378327816e-05,1.93889890705136e-05,0.0328767123287671,0.0509132420091324,0.127263755174265,0.0513770570368458,YouTube
172.217.3.142,192.168.122.44,443,6,0.0001439055979277,3.6488417382580296e-06,0.0,0.0117579908675799,0.0040183577962696,0.0079992056490383,YouTube
192.168.128.3,190.90.252.32,443,6,0.0025687149230105,5.66398161964871e-05,0.0082191780821917,0.0229832572298325,0.0030852307619335,0.0100847775281156,Instagram
192.168.122.52,179.1.4.206,443,6,0.0004964743128507,1.0121164208164924e-05,0.0,0.0457001522070015,0.0024913818340622,0.0164833232824756,YouTube
192.168.127.74,157.240.6.54,443,6,7.195279896387969e-06,1.4921780910448173e-07,0.0082191780821917,0.0004566210045662,0.0013236943328369,0.0,WhatsApp
157.240.14.32,192.168.128.91,443,6,3.597639948193985e-05,6.47698552644141e-06,0.0082191780821917,0.0955098934550989,0.0473956109766429,0.1058892798109719,Facebook
157.240.6.54,192.168.128.116,80,6,0.0001151244783422,3.01699757783124e-06,0.0082191780821917,0.0067732115677321,0.0042436083028491,0.0053849164203177,WhatsApp
192.168.122.141,13.107.42.12,443,6,6.475751906749172e-05,5.607325482754353e-06,0.0,0.0574200913242009,0.0225579575887623,0.050427808811165,MS_OneDrive
172.217.30.197,192.168.125.120,443,6,0.0001511008778241,6.572578185398968e-06,0.0,0.0214611872146118,0.0099226935076058,0.0181691473312929,GMail
172.217.1.118,192.168.128.3,443,6,0.0001079291984458,1.0179452414846365e-05,0.0082191780821917,0.05441400304414,0.0259637127992906,0.0525909815768695,YouTube
192.168.121.42,104.244.42.66,443,6,0.0005468412721254,2.698277663697136e-05,0.0,0.0215372907153729,0.0122241166019958,0.0207006647001338,Twitter
192.168.127.74,104.244.42.8,443,6,0.0001511008778241,5.870788176954453e-06,0.0,0.0210806697108066,0.0084134814064187,0.0191170903078831,Twitter
192.168.125.78,72.21.91.70,443,6,5.756223917110376e-05,3.856347754043949e-06,0.0,0.0244672754946727,0.016350076293886,0.0291939892320251,Twitter
192.168.128.103,172.217.3.142,443,17,7.914807886026766e-05,1.8813101588500982e-05,0.010958904109589,0.0509132420091324,0.0701282226750887,0.0716380167790028,YouTube
157.240.14.53,192.168.122.90,5222,6,0.0001942725572024,1.2179903668153324e-05,0.0082191780821917,0.0165905631659056,0.0163255634383218,0.0167499122002854,WhatsApp
192.168.125.162,31.13.67.16,443,6,2.878111958555188e-05,1.6693742393563894e-06,0.0082191780821917,0.0148401826484018,0.0122662341509553,0.0165596704238636,Facebook
192.168.121.92,172.217.2.142,443,6,1.439055979277594e-05,6.528279148321075e-07,0.0,0.0071537290715372,0.0073538574083264,0.0097807894673739,GoogleDrive
192.168.127.28,172.217.3.74,443,6,0.0001223197582385,5.602662426219837e-06,0.0,0.0196727549467275,0.0105589135877246,0.0164264615372443,GoogleServices
192.168.128.3,31.13.67.36,443,6,2.1585839689163908e-05,9.209536655667232e-07,0.0082191780821917,0.0087899543378995,0.0075836654485447,0.0106681669592598,Facebook
192.168.128.36,66.102.1.127,19302,17,2.1585839689163908e-05,3.543922966231441e-07,0.0054794520547945,0.0003044140030441,0.0008824628885579,0.0,GoogleHangoutDuo
162.220.222.166,192.168.121.82,5938,6,0.0001295150381349,2.191636571222075e-06,0.0,0.0010654490106544,0.0012772489178238,0.0013926376780447,TeamViewer
173.194.209.188,192.168.128.43,5228,6,7.19527989638797e-05,5.029106472474485e-06,0.0082191780821917,0.0254946727549467,0.0176191738060404,0.0251930005934486,GoogleServices
104.244.42.194,192.168.128.59,443,6,0.0002158583968916,7.701037866751613e-06,0.0082191780821917,0.0221461187214611,0.0074831429647381,0.0122927718232698,Twitter
192.168.128.160,173.194.136.199,443,6,0.0001079291984458,4.045201543691809e-06,0.0082191780821917,0.0201293759512937,0.0078249638946348,0.0143662920241929,YouTube
192.168.127.54,172.217.8.118,443,17,3.597639948193985e-05,1.918381458299493e-05,0.9164383561643836,0.0509132420091324,0.1475919181113153,0.0,YouTube
157.240.6.18,192.168.122.103,443,6,2.1585839689163908e-05,6.166892266896159e-06,0.0082191780821917,0.0944063926940639,0.0696318373002748,0.1215503930006891,Facebook
192.168.122.46,172.217.2.133,443,6,0.0002950064757519,2.168787594202952e-05,0.0,0.0717275494672755,0.0201233055091427,0.0485441469304058,GMail
13.64.117.133,192.168.125.7,443,6,5.756223917110376e-05,9.988267096931246e-06,0.0,0.065296803652968,0.048584484581815,0.0721959871428149,Skype
192.168.127.66,74.125.201.206,443,6,5.0366959274715785e-05,1.8862063682113392e-06,0.0,0.0099695585996955,0.0072941073132367,0.0103632304227478,GoogleServices
66.102.1.127,192.168.127.42,19302,17,1.439055979277594e-05,3.2641395741605377e-07,0.0136986301369863,0.0007610350076103,0.0022061572213948,0.0,GoogleHangoutDuo
192.168.127.13,192.30.253.116,443,6,7.195279896387969e-06,1.4921780910448173e-07,0.0,0.0009132420091324,0.0013236943328369,0.001365787627213,Github
192.168.128.3,157.240.14.15,443,6,0.0,2.7978339207090334e-08,0.0082191780821917,0.0004566210045662,0.0013236943328369,0.0,Facebook
35.186.224.53,192.168.125.70,443,6,0.0004676931932652,8.502150979381298e-05,0.0,0.1375190258751902,0.0566013033762646,0.0835727530096727,Spotify
192.168.127.13,35.186.224.53,443,6,0.0001295150381349,1.041726829810663e-05,0.0082191780821917,0.0371765601217656,0.0217596770158118,0.0317924212373089,Spotify
192.168.121.20,172.217.0.174,443,6,8.634335875665563e-05,3.6931407753359223e-06,0.0,0.0196727549467275,0.0093676829683002,0.0168057718785162,GoogleDrive
192.229.163.25,192.168.127.13,443,6,0.0001367103180313,7.930460248249752e-05,0.0,0.4444444444444445,0.1834088806006606,0.2894263875960062,Twitter
192.168.121.75,45.57.41.1,443,6,0.0001151244783422,1.315215095559971e-05,0.0082191780821917,0.0555555555555555,0.0324499772489319,0.0531215825126835,NetFlix
172.217.8.110,192.168.125.94,443,6,0.0030364081162757,0.0008966474833805,0.0,0.1079147640791476,0.0958856949734173,0.0774365270613087,GoogleDrive
192.168.127.72,162.125.5.3,443,6,2.1585839689163908e-05,3.077617312779936e-07,0.0,0.0004566210045662,0.0003309235832092,0.0005914033907038,Dropbox
192.168.127.22,172.217.2.193,443,17,3.597639948193985e-05,1.617614311823272e-05,0.0328767123287671,0.0509132420091324,0.1238757279813206,0.054717392097143,GoogleDrive
192.168.127.67,172.217.30.197,443,6,0.0075766297308965,0.0002328963586163,0.0,0.0483257229832572,0.0060460010759757,0.0217221951417771,GMail
172.217.2.86,192.168.121.67,443,6,5.756223917110376e-05,9.547608254419571e-06,0.0,0.0539573820395738,0.0462680194993504,0.0640822596310183,YouTube
72.21.91.66,192.168.127.43,443,6,5.756223917110376e-05,1.1599353129606198e-05,0.0,0.0964231354642313,0.057053677028621,0.0948483779322151,Twitter
172.217.2.133,192.168.127.4,443,6,0.0004245215138868,7.034920240796136e-05,0.0082191780821917,0.1083713850837138,0.051133208998879,0.0828127612584564,GMail
31.13.67.53,192.168.127.13,443,6,1.439055979277594e-05,3.3574007048508386e-07,0.0136986301369863,0.0009132420091324,0.0023532343691201,0.0002146128206175,WhatsApp
192.168.121.48,172.217.8.142,443,17,2.878111958555188e-05,1.597096863071406e-05,0.9164383561643836,0.0509132420091324,0.1475919181113153,0.0,GoogleDrive
104.244.42.72,192.168.128.42,443,6,0.0001007339185494,3.1312424629268585e-06,0.0,0.0188356164383561,0.0057580703478405,0.0140803143966087,Twitter
192.168.128.140,192.30.253.117,443,6,0.0,0.0,0.0,0.0,0.0,0.0,Github
31.13.67.32,192.168.122.30,443,6,3.597639948193985e-05,6.479317054708668e-06,0.0082191780821917,0.0955479452054794,0.0474139956128006,0.1059316961895483,Facebook
192.168.121.112,172.217.15.197,443,6,0.002820549719384,0.0003133690567607,0.0,0.1678462709284627,0.033323920620148,0.0888738772527729,GMail
40.122.162.208,192.168.122.123,443,6,7.19527989638797e-05,1.3553173817568004e-05,0.0,0.1602739726027397,0.054281495634686,0.1361743897673344,Skype
172.217.15.202,192.168.127.54,443,6,2.1585839689163908e-05,3.077617312779936e-07,0.0,0.0004566210045662,0.0003309235832092,0.0005914033907038,GoogleServices
173.194.209.109,192.168.121.75,993,6,0.0001582961577205,1.203068585904884e-05,0.0082191780821917,0.0406012176560121,0.0205268541444931,0.029643749391671,GMail
179.1.7.14,192.168.128.4,443,6,0.0002374442365808,0.000271287303065,0.0082191780821917,0.6159817351598174,0.3732169149153518,0.3719478275827869,NetFlix
192.168.127.13,157.240.14.32,443,6,1.439055979277594e-05,6.738116692374253e-07,0.0082191780821917,0.0067351598173515,0.0076847809915356,0.0086461603250616,Facebook
17.248.137.5,192.168.127.31,443,6,0.0001079291984458,2.5339049208554805e-05,0.0082191780821917,0.0550989345509893,0.0707900698415071,0.077734292915719,AppleiCloud
192.168.125.108,13.64.117.133,443,6,5.0366959274715785e-05,2.9843561820896346e-06,0.0,0.0246575342465753,0.0137884826337177,0.0240337015718109,Skype
172.217.28.101,192.168.128.97,443,6,0.0001079291984458,1.1918772502220478e-05,0.0,0.1015601217656012,0.0311068168216673,0.0726028570069593,GMail
74.125.31.108,192.168.122.30,993,6,0.0002086631169952,1.7493456589233226e-05,0.0082191780821917,0.1049847792998478,0.0233227587551689,0.0553961302970255,GMail
192.168.122.153,172.217.8.101,443,6,8.634335875665563e-05,8.162680463668603e-06,0.0,0.0841704718417047,0.0256338498702887,0.0672450690350706,GMail
192.168.127.42,66.102.1.127,19302,17,2.1585839689163908e-05,3.543922966231441e-07,0.0054794520547945,0.0003044140030441,0.0008824628885579,0.0,GoogleHangoutDuo
157.240.6.54,192.168.125.70,443,6,4.3171679378327816e-05,7.74067384729499e-07,0.0082191780821917,0.0007610350076103,0.0014497604594585,0.0003186174079813,WhatsApp
172.217.2.86,192.168.128.31,443,17,8.634335875665563e-05,2.4073029359433966e-05,0.0027397260273972,0.0509132420091324,0.0835369917092756,0.0723625039020353,YouTube
204.79.197.222,192.168.122.105,443,6,8.634335875665563e-05,2.14197501912949e-05,0.0,0.1283485540334855,0.0738808112598746,0.13398949422909,MS_OneDrive
192.168.125.225,172.217.30.206,443,6,0.0005540365520218,2.3979768228743663e-05,0.0,0.0552511415525114,0.0101893351185919,0.0315439103853217,GoogleDrive
192.168.128.25,157.240.6.52,443,6,0.0006187940710893,2.096743370744694e-05,0.0082191780821917,0.0555555555555555,0.0070406845109666,0.025503614309634,Instagram
192.168.125.91,13.107.3.128,443,6,5.756223917110376e-05,2.6183062441302027e-06,0.0,0.0166286149162861,0.0098419124907712,0.0162014715172082,Skype
172.217.1.110,192.168.121.30,443,6,0.001187221182904,0.000584423206999,0.0,0.1079147640791476,0.1621798004905112,0.0801276424506974,GoogleDrive
192.168.127.13,157.240.6.35,443,6,2.878111958555188e-05,1.0585138333349173e-06,0.0082191780821917,0.0090563165905631,0.0064861022309008,0.0102039763940243,Facebook
74.125.134.127,192.168.122.58,19302,17,4.3171679378327816e-05,8.859807415578602e-07,0.0136986301369863,0.0007610350076103,0.0022061572213948,0.0,GoogleHangoutDuo
192.168.122.47,3.91.138.26,443,6,0.0002158583968916,9.041200314771238e-05,0.0082191780821917,0.1106544901065449,0.133714477482422,0.0842288512423344,Dropbox
162.125.18.133,192.168.121.106,443,6,7.195279896387969e-06,1.212394698973914e-07,0.0,0.0004566210045662,0.0006618471664184,0.0006828938136065,Dropbox
192.168.128.157,31.13.65.50,80,6,2.878111958555188e-05,6.06197349486957e-07,0.0136986301369863,0.0007610350076103,0.0022061572213948,0.0,WhatsApp
192.168.122.61,204.79.197.222,443,6,8.634335875665563e-05,3.6978038318704377e-06,0.0,0.0226788432267884,0.0093846534135559,0.0180183798447935,MS_OneDrive
157.240.14.32,192.168.125.85,443,6,3.597639948193985e-05,6.474653998174153e-06,0.0082191780821917,0.0954718417047184,0.0473772263294543,0.1058468634323955,Facebook
192.168.128.128,13.91.57.145,443,6,7.914807886026766e-05,3.273465687229568e-06,0.0,0.0232876712328767,0.0088613981689257,0.019683817419067,Skype
192.168.122.150,72.21.91.70,443,6,0.0003453734350266,1.1312575152733522e-05,0.0,0.0199010654490106,0.0066004622170515,0.0129062040796662,Twitter
192.168.122.154,35.186.224.53,443,6,7.914807886026766e-05,1.148277671624332e-05,0.0,0.0596270928462709,0.0412275630748162,0.0639738732516298,Spotify
192.168.128.104,104.244.42.8,443,6,0.0002374442365808,3.140801728822615e-05,0.0082191780821917,0.1657534246575342,0.0394220829324708,0.0886438315422034,Twitter
192.168.122.22,172.217.3.78,443,17,6.475751906749172e-05,6.1086040602147205e-06,0.0075342465753424,0.0509132420091324,0.0249295766017617,0.0473304753114875,GoogleDrive
13.64.117.133,192.168.122.59,443,6,5.756223917110376e-05,9.82506011822322e-06,0.0,0.065296803652968,0.0477265345598521,0.0720976111558797,Skype
192.168.128.113,31.13.67.32,443,6,4.3171679378327816e-05,1.1750902466977938e-06,0.0082191780821917,0.0067351598173515,0.0041601821884432,0.0064827012982375,Facebook
192.168.127.31,192.30.253.124,443,6,9.35386386530436e-05,4.252707559477729e-06,0.0082191780821917,0.0277397260273972,0.0102743893406256,0.0210320550280988,Github
192.168.128.3,190.90.252.32,443,6,4.3171679378327816e-05,2.991350766891407e-06,0.0082191780821917,0.0208523592085235,0.0164358712993916,0.0245233552157467,Instagram
