src_ip,dst_ip,server_port,prot,p_count,b_count,max_size,min_size,abyte_count,sbyte_count,Unnamed: 10
179.1.4.204,192.168.121.77,443,6,0.0003309828752338,0.0001570960431195,0.0,0.2185692541856925,0.1538184448763176,0.103496363811131,YouTube
157.240.14.63,192.168.128.3,443,6,4.3171679378327816e-05,8.183664218073919e-07,0.0082191780821917,0.0009132420091324,0.0017491675115639,0.0005318580989368,Instagram
192.168.127.11,74.125.143.127,19302,17,5.756223917110376e-05,9.139590807649504e-07,0.0054794520547945,0.0003044140030441,0.0008824628885579,0.0,GoogleHangoutDuo
179.1.4.208,192.168.128.76,443,6,0.0024751762843574,0.0030868035341529,0.0,0.6666666666666666,0.4189076910171361,0.2903983883753346,YouTube
192.168.128.37,157.240.14.32,443,6,0.0,0.0,0.0,0.0,0.0,0.0,Facebook
192.168.122.118,162.125.34.137,443,6,0.0,0.0,0.0,0.0,0.0,0.0,Dropbox
192.168.127.13,172.217.8.133,443,6,0.0001511008778241,9.214199712201748e-06,0.0082191780821917,0.0529680365296803,0.0156035483526975,0.0378417690932591,GMail
192.168.127.30,172.217.3.78,443,6,0.0001582961577205,6.040989740464253e-06,0.0,0.0277397260273972,0.0082059456595213,0.0202724046554999,GoogleDrive
192.168.128.56,216.58.222.234,443,6,7.914807886026766e-05,2.165989760282242e-06,0.0,0.0073059360730593,0.004495045338592,0.0060342192369624,GoogleServices
74.125.134.127,192.168.121.27,19302,17,2.1585839689163908e-05,4.663056534515054e-07,0.0136986301369863,0.0007610350076103,0.0022061572213948,0.0,GoogleHangoutDuo
192.168.122.110,31.13.67.32,443,6,4.3171679378327816e-05,1.2590252643190647e-06,0.0082191780821917,0.0081050228310502,0.0047274797604469,0.0079145260524482,Facebook
192.168.128.116,204.79.197.200,443,6,2.878111958555188e-05,3.730445227612043e-07,0.0,0.0,0.0,0.0,MS_OneDrive
192.168.127.68,35.186.224.53,443,6,0.000223053676788,7.747668432096763e-06,0.0082191780821917,0.0201293759512937,0.0071803523315085,0.0121807445044616,Spotify
74.125.134.127,192.168.122.58,19302,17,7.195279896387969e-06,1.8652226138060213e-07,0.0136986301369863,0.0007610350076103,0.0022061572213948,0.0,GoogleHangoutDuo
72.21.91.66,192.168.128.88,443,6,0.0001295150381349,2.0634025165229115e-05,0.0,0.0766742770167427,0.0472001531794083,0.0742972632099635,Twitter
157.240.14.53,192.168.128.74,443,6,0.0,2.7978339207090334e-08,0.0082191780821917,0.0004566210045662,0.0013236943328369,0.0,WhatsApp
192.168.127.25,173.194.210.188,5228,6,0.0002518347963735,5.257596242665723e-06,0.0,0.0196727549467275,0.0026198117004063,0.0103135422254959,GoogleServices
192.168.125.33,204.79.197.254,443,6,4.3171679378327816e-05,5.595667841418065e-07,0.0,0.0,0.0,0.0,MS_OneDrive
192.168.125.33,162.125.33.7,443,6,5.756223917110376e-05,6.148240040758099e-06,0.0,0.0552891933028919,0.0283981460060522,0.0517790710820945,Dropbox
162.125.248.4,192.168.125.99,443,6,1.439055979277594e-05,2.1450060058769245e-07,0.0,0.0004566210045662,0.0004412314442789,0.0006438384618526,Dropbox
162.125.11.1,192.168.121.74,443,6,1.439055979277594e-05,2.1450060058769245e-07,0.0,0.0004566210045662,0.0004412314442789,0.0006438384618526,Dropbox
192.168.125.87,31.13.67.63,443,6,0.0,2.7978339207090334e-08,0.0082191780821917,0.0004566210045662,0.0013236943328369,0.0,Facebook
