,precision,recall,f1-score,support
AppleiCloud,0.9857142857142858,1.0,0.9928057553956835,621.0
AppleiTunes,0.9424460431654677,0.9357142857142857,0.9390681003584229,140.0
Dropbox,0.9764453961456103,0.9886178861788618,0.9824939402100729,1845.0
FTP_DATA,1.0,0.96875,0.9841269841269841,32.0
Facebook,0.9592612710483432,0.883,0.9195521999479302,2000.0
GMail,0.9678377041068777,0.978,0.9728923153444416,2000.0
Github,0.9904622157006603,0.9985207100591716,0.994475138121547,1352.0
GoogleDrive,0.9613428280773143,0.945,0.9531013615733737,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.9635388739946381,0.9325376232485729,0.9477848101265823,1927.0
Instagram,0.9691780821917808,0.9905,0.9797230464886252,2000.0
MS_OneDrive,0.9978425026968716,1.0,0.9989200863930885,925.0
NetFlix,0.9855595667870036,0.8863636363636364,0.9333333333333333,308.0
Skype,0.9376522162688748,0.9761663286004056,0.9565217391304349,1972.0
Snapchat,0.9666666666666667,0.725,0.8285714285714285,40.0
SoundCloud,0.6956521739130435,0.4444444444444444,0.5423728813559322,36.0
Spotify,0.9947984395318595,0.9986945169712794,0.996742671009772,766.0
Steam,0.9838709677419355,0.9384615384615385,0.9606299212598426,130.0
TeamViewer,0.9954954954954955,0.9910313901345291,0.9932584269662922,223.0
Telegram,0.9758620689655172,0.9929824561403509,0.9843478260869565,285.0
Twitter,0.9958911145351823,0.9892857142857143,0.9925774251343742,1960.0
WhatsApp,0.9186220668996505,0.9694415173867229,0.9433478595231992,1898.0
Wikipedia,0.9926739926739927,0.9963235294117647,0.9944954128440368,272.0
YouTube,0.9333333333333333,0.952232606438214,0.9426882549473142,1926.0
eBay,0.9560439560439561,0.8365384615384616,0.8923076923076924,104.0
accuracy,0.9668812214654592,0.9668812214654592,0.9668812214654592,0.9668812214654592
macro avg,0.9618476504679344,0.9327042658151181,0.9450455444222944,26722.0
weighted avg,0.9670150448146718,0.9668812214654592,0.9665934663676652,26722.0
