,precision,recall,f1-score,support
AppleiCloud,0.9951923076923077,1.0,0.9975903614457832,621.0
AppleiTunes,0.9586206896551724,0.9928571428571429,0.9754385964912282,140.0
Dropbox,0.9962141698215251,0.9983739837398374,0.9972929074174336,1845.0
FTP_DATA,0.9393939393939394,0.96875,0.9538461538461539,32.0
Facebook,0.9718614718614719,0.898,0.9334719334719336,2000.0
GMail,0.9705,0.9705,0.9705,2000.0
Github,0.9977827050997783,0.9985207100591716,0.9981515711645101,1352.0
GoogleDrive,0.9681174089068826,0.9565,0.9622736418511066,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.9748559455212154,0.9657498702646601,0.970281543274244,1927.0
Instagram,0.970316301703163,0.997,0.9834771886559803,2000.0
MS_OneDrive,0.9967672413793104,1.0,0.9983810037776578,925.0
NetFlix,0.9835526315789473,0.9707792207792207,0.9771241830065359,308.0
Skype,0.9899040888440181,0.994421906693712,0.9921578547938276,1972.0
Snapchat,0.9459459459459459,0.875,0.9090909090909091,40.0
SoundCloud,0.8611111111111112,0.8611111111111112,0.8611111111111112,36.0
Spotify,0.9909443725743855,1.0,0.9954515919428201,766.0
Steam,0.991869918699187,0.9384615384615385,0.9644268774703556,130.0
TeamViewer,0.9954954954954955,0.9910313901345291,0.9932584269662922,223.0
Telegram,0.9965034965034965,1.0,0.9982486865148862,285.0
Twitter,0.9969356486210419,0.9959183673469387,0.9964267483409903,1960.0
WhatsApp,0.9288238263503281,0.9694415173867229,0.9486981180716679,1898.0
Wikipedia,0.9963369963369964,1.0,0.998165137614679,272.0
YouTube,0.9679552390640895,0.9880581516095535,0.9779033915724563,1926.0
eBay,1.0,0.9807692307692307,0.9902912621359222,104.0
accuracy,0.9790434847691041,0.9790434847691041,0.9790434847691041,0.9790434847691041
macro avg,0.9754000380863923,0.9724497656485347,0.9737223680011394,26722.0
weighted avg,0.9791745410553415,0.9790434847691041,0.9789340473053663,26722.0
