,precision,recall,f1-score,support
AppleiCloud,0.9951923076923077,1.0,0.9975903614457832,621.0
AppleiTunes,0.9647887323943662,0.9785714285714285,0.9716312056737589,140.0
Dropbox,0.9962100703844071,0.997289972899729,0.9967497291440953,1845.0
FTP_DATA,0.9117647058823529,0.96875,0.9393939393939394,32.0
Facebook,0.976910390324354,0.8885,0.930610107357947,2000.0
GMail,0.967869500741473,0.979,0.9734029331344767,2000.0
Github,0.9985218033998522,0.9992603550295858,0.998890942698706,1352.0
GoogleDrive,0.971443141254462,0.9525,0.9618783135571826,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.9803191489361702,0.9564089257913856,0.9682164433937483,1927.0
Instagram,0.9684619116933527,0.998,0.9830091110563901,2000.0
MS_OneDrive,0.9967672413793104,1.0,0.9983810037776578,925.0
NetFlix,0.980327868852459,0.9707792207792207,0.9755301794453507,308.0
Skype,0.9824649298597194,0.994421906693712,0.9884072580645162,1972.0
Snapchat,1.0,0.875,0.9333333333333333,40.0
SoundCloud,0.84375,0.75,0.7941176470588235,36.0
Spotify,0.9896507115135834,0.9986945169712794,0.9941520467836258,766.0
Steam,0.9838709677419355,0.9384615384615385,0.9606299212598426,130.0
TeamViewer,0.9954954954954955,0.9910313901345291,0.9932584269662922,223.0
Telegram,0.9895833333333334,1.0,0.9947643979057591,285.0
Twitter,0.9984631147540983,0.9943877551020408,0.9964212678936605,1960.0
WhatsApp,0.9213147410358565,0.9747102212855637,0.9472606246799795,1898.0
Wikipedia,0.9927007299270073,1.0,0.9963369963369962,272.0
YouTube,0.9620637329286799,0.9875389408099688,0.9746348962336664,1926.0
eBay,1.0,1.0,1.0,104.0
accuracy,0.9780705037048125,0.9780705037048125,0.9780705037048125,0.9780705037048125
macro avg,0.9747173831809832,0.9677322469011993,0.9707440434638213,26722.0
weighted avg,0.9783345795125925,0.9780705037048125,0.977925322959312,26722.0
