,precision,recall,f1-score,support
AppleiCloud,0.9920127795527156,1.0,0.9959903769045709,621.0
AppleiTunes,0.9708029197080292,0.95,0.9602888086642599,140.0
Dropbox,0.9907908992416035,0.9913279132791328,0.9910593335139529,1845.0
FTP_DATA,1.0,0.96875,0.9841269841269841,32.0
Facebook,0.9761772853185595,0.881,0.926149802890933,2000.0
GMail,0.966864490603363,0.9775,0.9721531576330183,2000.0
Github,0.9941133186166299,0.9992603550295858,0.9966801918111398,1352.0
GoogleDrive,0.9692937563971341,0.947,0.9580171977744056,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.9727126805778491,0.9434353918007266,0.9578503688092729,1927.0
Instagram,0.9628019323671497,0.9965,0.9793611793611794,2000.0
MS_OneDrive,0.9946236559139785,1.0,0.9973045822102425,925.0
NetFlix,0.9866666666666667,0.961038961038961,0.9736842105263157,308.0
Skype,0.9748364368394564,0.9822515212981744,0.9785299318009597,1972.0
Snapchat,0.9714285714285714,0.85,0.9066666666666667,40.0
SoundCloud,0.6666666666666666,0.3888888888888889,0.49122807017543857,36.0
Spotify,0.9896507115135834,0.9986945169712794,0.9941520467836258,766.0
Steam,0.991869918699187,0.9384615384615385,0.9644268774703556,130.0
TeamViewer,0.9954954954954955,0.9910313901345291,0.9932584269662922,223.0
Telegram,0.9895833333333334,1.0,0.9947643979057591,285.0
Twitter,0.9938712972420838,0.9928571428571429,0.9933639612046963,1960.0
WhatsApp,0.9169960474308301,0.9778714436248683,0.9464558898521164,1898.0
Wikipedia,0.9963369963369964,1.0,0.998165137614679,272.0
YouTube,0.9437531110004977,0.9844236760124611,0.9636594663278272,1926.0
eBay,0.98,0.9423076923076923,0.9607843137254902,104.0
accuracy,0.9735049771723674,0.9735049771723674,0.9735049771723674,0.9735049771723674
macro avg,0.9674939588380153,0.9465040172681992,0.9551248552288072,26722.0
weighted avg,0.9737269108708427,0.9735049771723674,0.9732172004401198,26722.0
