,precision,recall,f1-score,support
AppleiCloud,0.9983922829581994,1.0,0.999195494770716,621.0
AppleiTunes,0.9513888888888888,0.9785714285714285,0.9647887323943661,140.0
Dropbox,0.9967532467532467,0.9983739837398374,0.9975629569455726,1845.0
FTP_DATA,0.967741935483871,0.9375,0.9523809523809523,32.0
Facebook,0.9693383539537386,0.901,0.933920704845815,2000.0
GMail,0.9711155378486056,0.975,0.9730538922155689,2000.0
Github,0.9985228951255539,1.0,0.999260901699926,1352.0
GoogleDrive,0.9675949367088608,0.9555,0.9615094339622641,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.9793759915388683,0.9610793980280228,0.9701414353064431,1927.0
Instagram,0.9694026226323458,0.998,0.9834934712983493,2000.0
MS_OneDrive,0.9967672413793104,1.0,0.9983810037776578,925.0
NetFlix,0.9739413680781759,0.9707792207792207,0.9723577235772358,308.0
Skype,0.9869477911646586,0.9969574036511156,0.9919273461150353,1972.0
Snapchat,1.0,0.875,0.9333333333333333,40.0
SoundCloud,0.8484848484848485,0.7777777777777778,0.8115942028985507,36.0
Spotify,0.9922279792746114,1.0,0.9960988296488946,766.0
Steam,0.991869918699187,0.9384615384615385,0.9644268774703556,130.0
TeamViewer,0.9910313901345291,0.9910313901345291,0.9910313901345291,223.0
Telegram,0.9895833333333334,1.0,0.9947643979057591,285.0
Twitter,0.9979518689196109,0.9943877551020408,0.9961666240736009,1960.0
WhatsApp,0.9309994926433283,0.9668071654373024,0.94856552080641,1898.0
Wikipedia,0.9963369963369964,1.0,0.998165137614679,272.0
YouTube,0.9634703196347032,0.985981308411215,0.9745958429561201,1926.0
eBay,1.0,0.9807692307692307,0.9902912621359222,104.0
accuracy,0.9788563730259711,0.9788563730259711,0.9788563730259711,0.9788563730259711
macro avg,0.9771695695990189,0.9673191040345303,0.9718802987307222,26722.0
weighted avg,0.9789618380065072,0.9788563730259711,0.9787407684239969,26722.0
