,precision,recall,f1-score,support
AppleiCloud,0.9936,1.0,0.9967897271268058,621.0
AppleiTunes,0.9452054794520548,0.9857142857142858,0.9650349650349651,140.0
Dropbox,0.9967532467532467,0.9983739837398374,0.9975629569455726,1845.0
FTP_DATA,0.9393939393939394,0.96875,0.9538461538461539,32.0
Facebook,0.9627857522594365,0.9055,0.9332646225199691,2000.0
GMail,0.9672781358453149,0.9755,0.9713716704007966,2000.0
Github,0.9977827050997783,0.9985207100591716,0.9981515711645101,1352.0
GoogleDrive,0.9704232534421213,0.9515,0.9608684675586974,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.9798515376458112,0.9590036325895174,0.9693154996066089,1927.0
Instagram,0.9689018464528668,0.997,0.9827501232134056,2000.0
MS_OneDrive,0.9956942949407965,1.0,0.9978425026968716,925.0
NetFlix,0.9900662251655629,0.9707792207792207,0.9803278688524589,308.0
Skype,0.9894206549118388,0.9959432048681541,0.9926712155673489,1972.0
Snapchat,0.9722222222222222,0.875,0.9210526315789473,40.0
SoundCloud,0.8571428571428571,0.8333333333333334,0.8450704225352113,36.0
Spotify,0.9922279792746114,1.0,0.9960988296488946,766.0
Steam,0.991869918699187,0.9384615384615385,0.9644268774703556,130.0
TeamViewer,0.9954954954954955,0.9910313901345291,0.9932584269662922,223.0
Telegram,0.9965034965034965,1.0,0.9982486865148862,285.0
Twitter,0.9969356486210419,0.9959183673469387,0.9964267483409903,1960.0
WhatsApp,0.9358316221765913,0.9604847207586934,0.9479979199167967,1898.0
Wikipedia,0.9963369963369964,1.0,0.998165137614679,272.0
YouTube,0.9626639757820383,0.9906542056074766,0.9764585465711362,1926.0
eBay,1.0,0.9903846153846154,0.9951690821256038,104.0
accuracy,0.9787441059800913,0.9787441059800913,0.9787441059800913,0.9787441059800913
macro avg,0.9757754913446922,0.9712741283510925,0.9732868261527183,26722.0
weighted avg,0.9788004448502139,0.9787441059800913,0.9786361846989708,26722.0
