,precision,recall,f1-score,support
AppleiCloud,0.9967845659163987,0.998389694041868,0.9975864843121481,621.0
AppleiTunes,0.9705882352941176,0.9428571428571428,0.9565217391304348,140.0
Dropbox,0.9913606911447084,0.9951219512195122,0.9932377603462267,1845.0
FTP_DATA,1.0,1.0,1.0,32.0
Facebook,0.9699781659388647,0.8885,0.9274530271398747,2000.0
GMail,0.9662195727769498,0.9725,0.9693496137552954,2000.0
Github,0.9948415622697127,0.9985207100591716,0.9966777408637876,1352.0
GoogleDrive,0.9623983739837398,0.947,0.9546370967741935,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.9774557165861514,0.9449922158796056,0.9609498680738785,1927.0
Instagram,0.9670223084384093,0.997,0.9817823732151649,2000.0
MS_OneDrive,0.9989200863930886,1.0,0.9994597514856833,925.0
NetFlix,0.9642857142857143,0.9642857142857143,0.9642857142857143,308.0
Skype,0.9696366351418616,0.9878296146044625,0.9786485807586033,1972.0
Snapchat,0.9459459459459459,0.875,0.9090909090909091,40.0
SoundCloud,0.8666666666666667,0.7222222222222222,0.7878787878787877,36.0
Spotify,0.9922178988326849,0.9986945169712794,0.9954456733897202,766.0
Steam,1.0,0.9384615384615385,0.9682539682539683,130.0
TeamViewer,1.0,0.9910313901345291,0.9954954954954954,223.0
Telegram,0.9965034965034965,1.0,0.9982486865148862,285.0
Twitter,0.9984599589322382,0.9923469387755102,0.99539406345957,1960.0
WhatsApp,0.9218828242363545,0.969968387776607,0.9453145057766367,1898.0
Wikipedia,0.9963369963369964,1.0,0.998165137614679,272.0
YouTube,0.9437751004016064,0.9761163032191069,0.9596733027054619,1926.0
eBay,0.9619047619047619,0.9711538461538461,0.9665071770334929,104.0
accuracy,0.9738792006586333,0.9738792006586333,0.9738792006586333,0.9738792006586333
macro avg,0.9741274111172187,0.9628796874664848,0.9680022982941844,26722.0
weighted avg,0.9741201382623647,0.9738792006586333,0.9737359441440625,26722.0
