src_ip,dst_ip,server_port,prot,p_count,b_count,max_size,min_size,abyte_count,sbyte_count,Unnamed: 10
192.168.128.3,31.13.67.52,443,6,0.0,2.7978339207090334e-08,0.0082191780821917,0.0004566210045662,0.0013236943328369,0.0,WhatsApp
192.168.127.67,192.30.253.113,443,6,0.0001582961577205,1.0972172025713924e-05,0.0,0.0530060882800608,0.0183494728906924,0.0462188564480863,Github
192.16.48.200,192.168.125.7,443,6,0.0001367103180313,2.481678687668912e-05,0.0,0.1558599695585997,0.0545141449406666,0.1187454437651975,Skype
192.168.125.17,151.101.192.133,443,6,0.0001079291984458,3.010002993029467e-06,0.0082191780821917,0.0144216133942161,0.0047639207499494,0.0102117601531524,Github
192.168.128.60,23.101.153.251,443,6,0.0,0.0,0.0,0.0,0.0,0.0,Skype
192.168.121.59,192.229.163.25,443,6,5.0366959274715785e-05,3.823706358302344e-06,0.0,0.0248858447488584,0.0187523363818562,0.0308179872504148,Twitter
192.168.125.47,190.90.252.32,443,6,3.597639948193985e-05,2.8654482404595008e-06,0.0082191780821917,0.0218036529680365,0.0189177981734608,0.0259825375064978,Instagram
190.90.252.33,192.168.128.150,443,6,0.0052885307238451,0.0071839235493,0.0082191780821917,0.8269406392694064,0.457389147943095,0.4112270450175618,WhatsApp
192.168.128.32,74.125.134.127,19302,17,7.195279896387969e-06,1.305655829664215e-07,0.0054794520547945,0.0003044140030441,0.0008824628885579,0.0,GoogleHangoutDuo
40.91.74.57,192.168.122.81,443,6,0.0007914807886026,6.0939154321309983e-05,0.0,0.1092846270928462,0.0216014592407207,0.0481752673824005,Skype
162.125.5.3,192.168.122.154,443,6,1.439055979277594e-05,2.1450060058769245e-07,0.0,0.0004566210045662,0.0004412314442789,0.0006438384618526,Dropbox
192.168.121.109,172.217.8.67,443,6,0.0001654914376169,1.932137475076313e-05,0.0,0.1099695585996956,0.033859917183856,0.0772915260553685,GoogleServices
172.217.8.133,192.168.122.135,443,6,0.0099726579363937,0.0022895257855228,0.0,0.3333333333333333,0.0736879575554703,0.0976511148421449,GMail
216.58.222.234,192.168.122.52,443,6,3.597639948193985e-05,8.943742433199875e-06,0.0,0.0539573820395738,0.0668465638082638,0.0725676211202542,GoogleServices
192.168.125.36,169.55.191.100,5938,17,0.0,5.5956678414180654e-08,0.0164383561643835,0.0009132420091324,0.0026473886656738,0.0,TeamViewer
192.168.122.93,23.7.115.162,443,6,7.914807886026766e-05,3.390042100592444e-06,0.0,0.0159436834094368,0.0093210142603932,0.0169862925021594,AppleiTunes
179.1.4.208,192.168.127.45,443,6,7.19527989638797e-05,1.334100474524757e-05,0.0,0.0640791476407914,0.0533689487810097,0.0734058923861014,YouTube
151.101.4.133,192.168.127.12,443,6,5.756223917110376e-05,1.5133949982768608e-05,0.0,0.1230593607305936,0.0756344234104969,0.1207877723586847,Github
35.186.224.53,192.168.128.3,443,6,2.878111958555188e-05,7.260379024239939e-06,0.0082191780821917,0.1102739726027397,0.0651698843200038,0.1312981908162713,Spotify
192.168.128.134,172.217.15.202,443,6,0.0002518347963735,3.352038189836146e-05,0.0082191780821917,0.079490106544901,0.0397629198059389,0.0766389014303792,GoogleServices
172.217.2.133,192.168.125.17,443,6,0.0003309828752338,6.622239737491554e-05,0.0,0.0926560121765601,0.0623427173142991,0.0845259522654724,GMail
172.217.2.138,192.168.125.25,443,6,0.0001439055979277,1.8050691845107772e-05,0.0,0.1002663622526636,0.036464627219635,0.0776297456970612,GoogleServices
192.168.128.46,172.217.203.188,5228,6,0.0,1.2054001141721416e-06,0.3541095890410959,0.0196727549467275,0.0570291641730568,0.0,GoogleServices
192.168.125.75,172.217.8.138,443,6,7.19527989638797e-05,3.567238248904016e-06,0.0082191780821917,0.0256849315068493,0.0113316257250651,0.0216531661864163,GoogleServices
192.168.122.74,157.240.6.52,443,6,5.756223917110376e-05,2.1007069687990315e-06,0.0082191780821917,0.0147260273972602,0.0071209852584048,0.0133557809506125,Instagram
31.13.67.32,192.168.128.3,443,6,2.878111958555188e-05,6.332430773871443e-06,0.0082191780821917,0.0951293759512937,0.0563893785788523,0.1131788174297919,Facebook
192.168.125.70,31.13.67.11,443,6,2.1585839689163908e-05,9.046329676959204e-07,0.0082191780821917,0.0085235920852359,0.0073906266916727,0.0103233981325726,Facebook
192.168.128.22,157.240.14.10,443,6,5.0366959274715785e-05,3.2501504045569927e-06,0.0082191780821917,0.0239345509893455,0.0153603696539616,0.0251475093147529,Facebook
173.194.136.199,192.168.122.77,443,6,2.878111958555188e-05,9.256167221012384e-07,0.0,0.0059360730593607,0.0052285926147057,0.0068303037871135,YouTube
192.168.128.42,172.217.2.138,443,6,0.0002950064757519,8.167343520203118e-06,0.0,0.0223744292237442,0.0048929415520515,0.0141345574375513,GoogleServices
173.194.136.199,192.168.122.153,443,6,5.0366959274715785e-05,1.142682003782914e-05,0.0,0.0540334855403348,0.0637165782504099,0.0747878275724706,YouTube
179.1.4.208,192.168.125.28,443,6,0.0013095409411426,0.0007400387296688,0.0,0.2185692541856925,0.1869356579851122,0.0911539478156353,YouTube
179.1.4.205,192.168.122.61,443,6,0.0013814937401064,0.0007310576827833,0.0,0.2732115677321157,0.1748196704212527,0.0754195319503483,YouTube
162.125.248.4,192.168.121.92,443,6,1.439055979277594e-05,2.1450060058769245e-07,0.0,0.0004566210045662,0.0004412314442789,0.0006438384618526,Dropbox
17.248.137.109,192.168.128.199,443,6,0.0001151244783422,2.1499022152381656e-05,0.0,0.1097412480974125,0.0556795150513265,0.0994521390823889,AppleiCloud
35.186.224.53,192.168.122.60,443,6,7.914807886026766e-05,3.809717188698799e-06,0.0,0.0202815829528158,0.0109756321764393,0.0189251081424326,Spotify
35.186.224.53,192.168.128.108,443,6,5.0366959274715785e-05,3.4716455899464577e-06,0.0082191780821917,0.0341324200913242,0.0166702755041648,0.0326697684724986,Spotify
157.240.14.32,192.168.128.3,443,6,3.597639948193985e-05,6.479317054708668e-06,0.0082191780821917,0.0955479452054794,0.0474139956128006,0.1059316961895483,Facebook
192.168.122.60,104.154.127.47,443,6,5.756223917110376e-05,3.159220802133949e-06,0.0,0.0271689497716895,0.0126854040230203,0.0248572468016459,Spotify
192.168.128.186,192.229.163.25,443,6,0.000223053676788,9.162906090322082e-06,0.0,0.0373668188736681,0.0092727545711752,0.0254722236841777,Twitter
192.168.122.52,104.244.42.200,443,6,9.35386386530436e-05,3.4972924008862903e-06,0.0,0.0171613394216133,0.0077215502748819,0.0136356370156175,Twitter
