src_ip,dst_ip,server_port,prot,p_count,b_count,max_size,min_size,abyte_count,sbyte_count,Unnamed: 10
192.168.127.11,64.233.161.127,19302,17,0.0001007339185494,1.5854392217351185e-06,0.0054794520547945,0.0003044140030441,0.0008824628885579,0.0,GoogleHangoutDuo
31.13.67.63,192.168.125.87,443,6,3.597639948193985e-05,6.691486127029102e-07,0.0082191780821917,0.0007610350076103,0.0015994639855112,0.0004037381406586,Instagram
162.125.5.3,192.168.125.53,443,6,1.439055979277594e-05,2.1450060058769245e-07,0.0,0.0004566210045662,0.0004412314442789,0.0006438384618526,Dropbox
162.125.18.133,192.168.121.67,443,6,1.439055979277594e-05,2.1450060058769245e-07,0.0,0.0004566210045662,0.0004412314442789,0.0006438384618526,Dropbox
192.229.163.25,192.168.122.88,443,6,0.0001151244783422,1.4534747218083423e-05,0.0,0.0964231354642313,0.0362977749864108,0.0742028086041742,Twitter
172.217.30.197,192.168.125.118,443,6,0.0002086631169952,4.534123021335713e-05,0.0,0.0905631659056316,0.0672399951830895,0.0861284192906682,GMail
192.168.122.106,149.154.175.50,5222,6,7.195279896387969e-06,1.4921780910448173e-07,0.0082191780821917,0.0004566210045662,0.0013236943328369,0.0,Telegram
192.168.121.26,162.125.5.3,443,6,0.0,0.0,0.0,0.0,0.0,0.0,Dropbox
52.27.17.189,192.168.122.66,443,6,0.0001367103180313,2.043817679077948e-05,0.0,0.0546423135464231,0.0441562367862178,0.0705775895593537,NetFlix
157.240.6.32,192.168.125.70,443,6,2.878111958555188e-05,6.355746056544018e-06,0.0082191780821917,0.0955098934550989,0.0566099943009917,0.1136340777755544,Facebook
192.168.125.36,172.217.28.106,443,6,6.475751906749172e-05,8.575360966973185e-06,0.0,0.0555555555555555,0.0366001483029405,0.0645489561035567,GoogleServices
169.55.67.250,192.168.122.67,443,6,0.0,2.7978339207090334e-08,0.0082191780821917,0.0004566210045662,0.0013236943328369,0.0,WhatsApp
162.125.5.1,192.168.121.72,443,6,4.3171679378327816e-05,1.0018576964405597e-05,0.0,0.0555555555555555,0.0639312846260009,0.0696993065775344,Dropbox
192.168.122.59,13.64.117.133,443,6,4.3171679378327816e-05,2.893426579666591e-06,0.0,0.0246955859969558,0.0157740241329731,0.0250790960905992,Skype
157.240.6.32,192.168.125.63,443,6,2.878111958555188e-05,6.351083000009503e-06,0.0082191780821917,0.0954337899543379,0.0565658711565638,0.113543025699573,Facebook
192.168.128.40,72.21.91.66,80,6,8.634335875665563e-05,2.0167719511777608e-06,0.0,0.0140791476407914,0.0032668097321899,0.0111893018589043,Twitter
172.217.15.197,192.168.121.103,443,6,0.0001726867175133,5.64696146329773e-06,0.0,0.0165905631659056,0.0064508037153585,0.0136444059981702,GMail
192.168.128.2,190.90.252.32,443,6,1.439055979277594e-05,8.603339306180274e-07,0.0136986301369863,0.0088660578386605,0.0106263239460415,0.0110240038284046,Instagram
192.168.128.66,172.217.0.174,443,6,0.0001007339185494,1.3704723154939743e-05,0.0082191780821917,0.1104261796042618,0.039107813674249,0.0840141236139503,GoogleDrive
172.217.15.206,192.168.128.89,443,17,0.0012375881421787,0.000341104917028,0.0054794520547945,0.0509132420091324,0.0888972965209672,0.0685833498360503,GoogleDrive
52.114.142.67,192.168.122.149,443,6,5.756223917110376e-05,1.3630114250387505e-05,0.0,0.153234398782344,0.0677290266968218,0.14638874644097,Skype
190.90.252.32,192.168.125.158,443,6,5.0366959274715785e-05,8.547382627766095e-06,0.0082191780821917,0.0617199391171993,0.0466878021977684,0.0723085824130263,Instagram
204.79.197.212,192.168.122.97,80,6,7.195279896387969e-06,1.212394698973914e-07,0.0,0.0004566210045662,0.0006618471664184,0.0006828938136065,MS_OneDrive
66.102.1.127,192.168.127.11,19302,17,3.597639948193985e-05,7.460890455224086e-07,0.0136986301369863,0.0007610350076103,0.0022061572213948,0.0,GoogleHangoutDuo
104.154.127.47,192.168.128.66,80,6,2.1585839689163908e-05,1.503835732381105e-06,0.0082191780821917,0.0183028919330289,0.0144779067654036,0.0229855987758288,Spotify
192.30.253.116,192.168.127.55,443,6,0.0001654914376169,1.9134852489382525e-05,0.0,0.0752283105022831,0.0334922243173005,0.0621940384210942,Github
192.30.253.116,192.168.127.26,443,6,6.475751906749172e-05,1.1230971663379508e-05,0.0,0.0702815829528158,0.0491642136787841,0.078165526758043,Github
151.101.4.159,192.168.121.59,443,6,5.756223917110376e-05,1.121931402204322e-05,0.0,0.1092846270928462,0.0550558791015835,0.1011146352053759,Twitter
192.168.121.31,74.125.139.108,993,6,0.0014030795797956,3.065493365790196e-05,0.0082191780821917,0.0116438356164383,0.00300982878109,0.003627863707041,GMail
216.58.192.42,192.168.121.73,443,6,0.0003813498345085,1.5880039028291016e-05,0.0,0.1079147640791476,0.0095824847491602,0.0451265721295984,GoogleServices
192.168.128.42,172.217.0.174,443,17,6.475751906749172e-05,1.534145599855453e-05,0.0075342465753424,0.0509132420091324,0.0686114895853797,0.0711259214005387,GoogleDrive
192.168.128.46,172.217.15.197,443,6,5.0366959274715785e-05,1.97014138583261e-06,0.0,0.0196727549467275,0.0077904926880505,0.0192126842195663,GMail
157.55.134.136,192.168.127.68,443,6,0.0,0.0,0.0,0.0,0.0,0.0,Skype
192.168.125.101,172.217.3.78,443,6,0.0347316160598647,0.0020965918214073,0.0,0.1097031963470319,0.0161338955323932,0.0626561219800663,GoogleDrive
192.168.125.216,162.125.248.4,443,6,2.1585839689163908e-05,3.077617312779936e-07,0.0,0.0004566210045662,0.0003309235832092,0.0005914033907038,Dropbox
192.16.59.1,192.168.128.15,443,6,0.0001726867175133,2.391681696552771e-05,0.0,0.0961948249619482,0.0410256996890585,0.0909876042951938,Twitter
192.168.121.27,74.125.143.127,19302,17,7.195279896387969e-06,1.305655829664215e-07,0.0054794520547945,0.0003044140030441,0.0008824628885579,0.0,GoogleHangoutDuo
104.154.127.47,192.168.125.70,443,6,7.19527989638797e-05,1.1797533032323088e-05,0.0,0.0467275494672754,0.0467304211400796,0.0586478472287086,Spotify
192.168.128.168,13.107.3.128,443,6,0.0001151244783422,3.401699741928732e-06,0.0,0.0146499238964992,0.0053142434246722,0.0113208271687076,Skype
13.107.3.128,192.168.127.30,443,6,0.0001007339185494,5.07387181520583e-05,0.0,0.2417808219178082,0.1559164847301478,0.1754616373504635,Skype
192.168.121.8,17.248.184.8,443,6,0.0001367103180313,7.808288167045458e-06,0.0,0.0388888888888888,0.0142793526154781,0.030596100186052,AppleiCloud
157.240.6.54,192.168.122.90,80,6,5.756223917110376e-05,2.0167719511777608e-06,0.0082191780821917,0.0104642313546423,0.0066797538141258,0.0104293207198578,WhatsApp
192.168.128.65,172.217.8.142,443,17,0.0004533026334724,1.770562566155366e-05,0.010958904109589,0.0509132420091324,0.0087453451104355,0.0317511103841458,GoogleDrive
192.168.122.22,172.217.15.197,443,6,0.0001295150381349,4.926519228715154e-06,0.0,0.0219558599695586,0.0080873079223844,0.0165091553002495,GMail
192.168.122.9,157.240.6.53,443,6,5.756223917110376e-05,3.0356498039693e-06,0.0082191780821917,0.0109969558599695,0.012035813284384,0.013093959405568,WhatsApp
192.168.127.14,104.244.42.129,443,6,7.19527989638797e-05,5.546705747805657e-06,0.0,0.0367960426179604,0.0198453870041808,0.0342653103284384,Twitter
