,precision,recall,f1-score,support
AppleiCloud,0.9936,1.0,0.9967897271268058,621.0
AppleiTunes,0.9858156028368794,0.9928571428571429,0.9893238434163701,140.0
Dropbox,0.9935344827586207,0.9994579945799458,0.9964874358281545,1845.0
FTP_DATA,0.967741935483871,0.9375,0.9523809523809523,32.0
Facebook,0.9737704918032787,0.891,0.9305483028720628,2000.0
GMail,0.9762626262626263,0.9665,0.971356783919598,2000.0
Github,0.9948491537895512,1.0,0.9974179269642198,1352.0
GoogleDrive,0.963371801304566,0.96,0.9616829451540195,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.9721052631578947,0.958484691229891,0.9652469297099556,1927.0
Instagram,0.9646146388754241,0.995,0.979571745015998,2000.0
MS_OneDrive,0.9967672413793104,1.0,0.9983810037776578,925.0
NetFlix,0.9966442953020134,0.9642857142857143,0.9801980198019802,308.0
Skype,0.9883838383838384,0.992393509127789,0.9903846153846154,1972.0
Snapchat,0.9473684210526315,0.9,0.9230769230769231,40.0
SoundCloud,0.7894736842105263,0.8333333333333334,0.8108108108108109,36.0
Spotify,0.9896640826873385,1.0,0.9948051948051948,766.0
Steam,1.0,0.9461538461538461,0.9723320158102766,130.0
TeamViewer,0.9866071428571429,0.9910313901345291,0.9888143176733781,223.0
Telegram,0.9895833333333334,1.0,0.9947643979057591,285.0
Twitter,0.9979529170931423,0.9948979591836735,0.9964230965763925,1960.0
WhatsApp,0.9225774225774226,0.9731296101159115,0.9471794871794872,1898.0
Wikipedia,1.0,1.0,1.0,272.0
YouTube,0.9597964376590331,0.9792315680166147,0.9694166024158314,1926.0
eBay,0.99,0.9519230769230769,0.9705882352941176,104.0
accuracy,0.9771723673377741,0.9771723673377741,0.9771723673377741,0.9771723673377741
macro avg,0.9736193925123376,0.9690871934376587,0.9711192525160225,26722.0
weighted avg,0.9774148812296898,0.9771723673377741,0.9770650293906745,26722.0
