,precision,recall,f1-score,support
AppleiCloud,0.9904306220095693,1.0,0.9951923076923077,621.0
AppleiTunes,0.9858156028368794,0.9928571428571429,0.9893238434163701,140.0
Dropbox,0.9956780118854673,0.9989159891598915,0.9972943722943722,1845.0
FTP_DATA,0.967741935483871,0.9375,0.9523809523809523,32.0
Facebook,0.9770617149098854,0.8945,0.9339598016183764,2000.0
GMail,0.97,0.97,0.97,2000.0
Github,0.9933872152828802,1.0,0.9966826391448581,1352.0
GoogleDrive,0.9594188376753507,0.9575,0.9584584584584585,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.9813928761297183,0.9579657498702646,0.9695378151260504,1927.0
Instagram,0.9693728731161886,0.997,0.9829923588858763,2000.0
MS_OneDrive,1.0,1.0,1.0,925.0
NetFlix,1.0,0.9642857142857143,0.9818181818181818,308.0
Skype,0.9883897021706209,0.9929006085192698,0.9906400202377941,1972.0
Snapchat,0.9714285714285714,0.85,0.9066666666666667,40.0
SoundCloud,0.8648648648648649,0.8888888888888888,0.8767123287671232,36.0
Spotify,0.9922279792746114,1.0,0.9960988296488946,766.0
Steam,0.9841269841269841,0.9538461538461539,0.96875,130.0
TeamViewer,0.9866071428571429,0.9910313901345291,0.9888143176733781,223.0
Telegram,0.9965034965034965,1.0,0.9982486865148862,285.0
Twitter,0.9984639016897081,0.9948979591836735,0.9966777408637874,1960.0
WhatsApp,0.925777331995988,0.9726027397260274,0.9486125385405961,1898.0
Wikipedia,0.9927007299270073,1.0,0.9963369963369962,272.0
YouTube,0.9637096774193549,0.9927310488058152,0.9780051150895142,1926.0
eBay,1.0,0.9423076923076923,0.9702970297029703,104.0
accuracy,0.9785569942369583,0.9785569942369583,0.9785569942369583,0.9785569942369583
macro avg,0.9782040028635265,0.9699892431034026,0.9737400400351365,26722.0
weighted avg,0.9787930010508503,0.9785569942369583,0.9784399776487581,26722.0
