,precision,recall,f1-score,support
AppleiCloud,0.9872813990461049,1.0,0.9936,621.0
AppleiTunes,0.9722222222222222,1.0,0.9859154929577464,140.0
Dropbox,0.9951430113329736,0.9994579945799458,0.9972958355868037,1845.0
FTP_DATA,1.0,0.90625,0.9508196721311475,32.0
Facebook,0.9722373434948285,0.893,0.9309356267917643,2000.0
GMail,0.9719438877755511,0.97,0.970970970970971,2000.0
Github,0.9948491537895512,1.0,0.9974179269642198,1352.0
GoogleDrive,0.9632796780684104,0.9575,0.9603811434302909,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.9809018567639257,0.9595225739491438,0.9700944386149004,1927.0
Instagram,0.968415937803693,0.9965,0.9822572695909316,2000.0
MS_OneDrive,0.9989200863930886,1.0,0.9994597514856833,925.0
NetFlix,0.9835526315789473,0.9707792207792207,0.9771241830065359,308.0
Skype,0.9908952959028832,0.9934077079107505,0.9921499113699672,1972.0
Snapchat,0.9,0.9,0.9,40.0
SoundCloud,0.8285714285714286,0.8055555555555556,0.8169014084507044,36.0
Spotify,0.9922279792746114,1.0,0.9960988296488946,766.0
Steam,1.0,0.9461538461538461,0.9723320158102766,130.0
TeamViewer,0.9822222222222222,0.9910313901345291,0.9866071428571429,223.0
Telegram,0.9930313588850174,1.0,0.9965034965034965,285.0
Twitter,0.9969325153374233,0.9948979591836735,0.9959141981613893,1960.0
WhatsApp,0.9224224224224224,0.9710221285563752,0.9460985626283368,1898.0
Wikipedia,0.9963369963369964,1.0,0.998165137614679,272.0
YouTube,0.9654647028948705,0.9870197300103842,0.9761232349165596,1926.0
eBay,1.0,0.9519230769230769,0.9753694581280787,104.0
accuracy,0.9781079260534391,0.9781079260534391,0.9781079260534391,0.9781079260534391
macro avg,0.9742740852046868,0.9677608473494601,0.9707414283048209,26722.0
weighted avg,0.9783092217262933,0.9781079260534391,0.9779925079839907,26722.0
