,precision,recall,f1-score,support
AppleiCloud,0.9935897435897436,0.998389694041868,0.995983935742972,621.0
AppleiTunes,0.9716312056737588,0.9785714285714285,0.9750889679715302,140.0
Dropbox,0.9929691725256896,0.9951219512195122,0.9940443963183541,1845.0
FTP_DATA,1.0,0.96875,0.9841269841269841,32.0
Facebook,0.9725274725274725,0.885,0.9267015706806283,2000.0
GMail,0.9681528662420382,0.988,0.9779757485770848,2000.0
Github,0.9933872152828802,1.0,0.9966826391448581,1352.0
GoogleDrive,0.9828303850156087,0.9445,0.9632840387557369,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.9749199573105657,0.9481058640373637,0.9613259668508287,1927.0
Instagram,0.9689018464528668,0.997,0.9827501232134056,2000.0
MS_OneDrive,0.9989200863930886,1.0,0.9994597514856833,925.0
NetFlix,1.0,0.9675324675324676,0.9834983498349835,308.0
Skype,0.9829145728643216,0.9918864097363083,0.9873801110550227,1972.0
Snapchat,0.9444444444444444,0.85,0.8947368421052632,40.0
SoundCloud,0.8709677419354839,0.75,0.8059701492537312,36.0
Spotify,0.9935064935064936,0.9986945169712794,0.9960937500000001,766.0
Steam,0.984,0.9461538461538461,0.9647058823529412,130.0
TeamViewer,1.0,0.9910313901345291,0.9954954954954954,223.0
Telegram,0.9930313588850174,1.0,0.9965034965034965,285.0
Twitter,0.9964194373401535,0.9938775510204082,0.9951468710089401,1960.0
WhatsApp,0.915506958250497,0.9704952581664911,0.9421994884910485,1898.0
Wikipedia,0.9963369963369964,1.0,0.998165137614679,272.0
YouTube,0.9436201780415431,0.9906542056074766,0.966565349544073,1926.0
eBay,1.0,0.9134615384615384,0.9547738693467337,104.0
accuracy,0.9763864980166155,0.9763864980166155,0.9763864980166155,0.9763864980166155
macro avg,0.9775431253047465,0.9626890448661808,0.9695463566189789,26722.0
weighted avg,0.9767630683109374,0.9763864980166155,0.9762321140463198,26722.0
