,precision,recall,f1-score,support
AppleiCloud,0.9920127795527156,1.0,0.9959903769045709,621.0
AppleiTunes,0.9788732394366197,0.9928571428571429,0.9858156028368794,140.0
Dropbox,0.994066882416397,0.9989159891598915,0.996485536631522,1845.0
FTP_DATA,0.967741935483871,0.9375,0.9523809523809523,32.0
Facebook,0.9691725256895619,0.896,0.9311509482982594,2000.0
GMail,0.9716840536512668,0.978,0.9748317966608522,2000.0
Github,0.9941176470588236,1.0,0.9970501474926253,1352.0
GoogleDrive,0.9687026754164564,0.9595,0.9640793770409445,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.9808,0.9543331603528801,0.9673855865334035,1927.0
Instagram,0.9693877551020408,0.9975,0.9832429768358798,2000.0
MS_OneDrive,0.9989200863930886,1.0,0.9994597514856833,925.0
NetFlix,0.9933774834437086,0.974025974025974,0.9836065573770492,308.0
Skype,0.9868885526979324,0.992393509127789,0.9896333754740834,1972.0
Snapchat,1.0,0.875,0.9333333333333333,40.0
SoundCloud,0.8717948717948718,0.9444444444444444,0.9066666666666667,36.0
Spotify,0.9948051948051948,1.0,0.9973958333333334,766.0
Steam,0.9919354838709677,0.9461538461538461,0.9685039370078741,130.0
TeamViewer,0.9866071428571429,0.9910313901345291,0.9888143176733781,223.0
Telegram,0.9965034965034965,1.0,0.9982486865148862,285.0
Twitter,0.9989743589743589,0.9938775510204082,0.9964194373401535,1960.0
WhatsApp,0.9248613212304589,0.9662802950474183,0.9451172378253027,1898.0
Wikipedia,1.0,1.0,1.0,272.0
YouTube,0.9625884732052579,0.9885773624091381,0.9754098360655737,1926.0
eBay,1.0,0.9711538461538461,0.9853658536585366,104.0
accuracy,0.9786318389342115,0.9786318389342115,0.9786318389342115,0.9786318389342115
macro avg,0.9797526383833692,0.9743017804354923,0.9766555250148697,26722.0
weighted avg,0.9788132402680044,0.9786318389342115,0.9785240952090714,26722.0
